Date,Week_Index,Product_ID,Product_Name,Category,Region,Channel,Production_Line,Campaign,Produced_Units,Good_Units,Sales_Units,Returned_Units,Price_per_Unit,Cost_per_Unit,Raw_Material_Cost,COGS,Marketing_Spend,Logistics_Cost,Other_Expenses,Revenue,Profit,Profit_Margin,Lead_Time_days,Downtime_hours,Efficiency_u_per_h,Defect_Rate,Returns_Rate,Inventory,Backorder,Acquisition,Retention_Rate,NPS,Employee_Satisfaction,On_Promo,Promo_Discount,Month,Quarter,Year,Weekly_Target,Target_Achieved,Rolling_4w_Sales,Rolling_13w_Sales,WoW_pct_Sales_Units,WoW_pct_Revenue,WoW_pct_Lead_Time_days,WoW_pct_Efficiency_u_per_h,anomaly_score,is_anomaly,Weeks_of_Inventory
2023-01-30,56,P001,SKI_SKU_01,Skincare,Central,Retail,LineA,SummerSale,763,754,650,8,52.11,36.15,402.1,27622.66,3534.38,1847.72,673.32,33871.5,193.42,0.0057,9,11.76,41.28,0.0105,0.0125,2432,0,55,0.7311,5.9,8.18,False,0.0,2023-01-01,2023-01-01,2023,942,0.6900212314217729,832.0,907.4615384615385,-0.23529411764705888,-0.24997508884976916,-0.3571428571428571,0.2604580152671756,0.12332784805788832,False,3.7415384557822486
2023-02-06,57,P001,SKI_SKU_01,Skincare,South,E-commerce,LineA,None,777,773,718,8,56.64,39.39,384.62,30644.49,3575.35,2512.78,1082.47,40667.52,2852.43,0.0701,8,5.5,31.41,0.0039,0.0117,2611,0,44,0.7145,16.4,7.17,False,0.0,2023-02-01,2023-01-01,2023,942,0.7622080679397429,757.5,872.6923076923077,0.10461538461538455,0.2006412470661174,-0.11111111111111116,-0.23909883720930236,0.1977385770494965,False,3.636490245631629
2023-02-13,58,P001,SKI_SKU_01,Skincare,East,Retail,LineA,None,704,697,650,13,55.95,37.44,240.06,26381.77,610.4,2292.82,671.88,36367.5,6410.63,0.1763,3,3.37,26.2,0.0097,0.0214,2267,0,56,0.7439,26.8,6.36,False,0.0,2023-02-01,2023-01-01,2023,942,0.6900212314217729,717.0,842.1538461538462,-0.09470752089136492,-0.10573597799915013,-0.625,-0.16587074180197392,0.1904201046044411,False,3.4876923023266273
2023-02-20,59,P001,SKI_SKU_01,Skincare,East,Wholesale,LineC,None,938,921,889,21,57.28,36.43,538.41,34225.18,466.02,4020.12,832.46,50921.92,11378.14,0.2234,2,7.94,42.06,0.0174,0.0243,2922,0,52,0.7751,21.0,7.28,False,0.0,2023-02-01,2023-01-01,2023,942,0.9437367303599323,726.75,861.8461538461538,0.36769230769230776,0.40020402832199076,-0.33333333333333337,0.6053435114503818,0.23220055195104367,False,3.28683914140963
2023-02-27,60,P001,SKI_SKU_01,Skincare,East,Wholesale,LineA,None,666,665,634,9,54.62,37.82,492.84,25237.4,2220.01,2011.47,442.57,34629.08,4717.63,0.1362,9,2.16,23.72,0.0011,0.0157,3705,0,36,0.7673,59.3,6.99,False,0.0,2023-02-01,2023-01-01,2023,942,0.6730360934175446,722.75,826.3846153846154,-0.2868391451068616,-0.3199572993319969,3.5,-0.43604374702805526,0.15394876054689804,False,5.843848571224213
2023-03-06,61,P001,SKI_SKU_01,Skincare,South,E-commerce,LineA,SummerSale,1008,992,1057,27,57.15,37.91,665.28,38279.81,1853.51,2598.57,208.75,60407.55,17466.91,0.2892,8,5.18,40.22,0.0152,0.0258,2927,30,36,0.7613,21.3,5.4,False,0.0,2023-03-01,2023-01-01,2023,942,1.122080679404329,807.5,845.0769230769231,0.6671924290220821,0.7444168311719515,-0.11111111111111116,0.6956155143338956,0.21950949573517636,False,2.7691579917037292
2023-03-13,62,P001,SKI_SKU_01,Skincare,South,Retail,LineB,NewLaunch,852,829,721,4,56.63,37.02,396.18,31580.66,2106.92,2556.56,271.46,40830.23,4314.63,0.1057,1,8.06,38.41,0.0262,0.0069,2150,0,27,0.656,19.6,5.79,False,0.0,2023-03-01,2023-01-01,2023,942,0.7653927813155357,825.25,829.3076923076923,-0.3178807947019867,-0.32408730365657934,-0.875,-0.04500248632521142,0.22803196630643835,False,2.9819694826879757
2023-03-20,63,P001,SKI_SKU_01,Skincare,East,Retail,LineB,None,1228,1168,1023,14,56.35,39.43,708.56,48490.9,1364.63,2868.49,635.05,57646.05,4286.98,0.0744,7,1.25,42.36,0.0485,0.0146,2614,0,76,0.6877,26.2,7.89,False,0.0,2023-03-01,2023-01-01,2023,942,1.085987261145344,858.75,818.5384615384615,0.41886269070735094,0.41184730039483,6.0,0.10283780265555853,0.12388338443656444,False,2.5552297140222584
2023-03-27,64,P001,SKI_SKU_01,Skincare,South,Retail,LineC,SummerSale,924,914,812,0,51.85,35.18,423.19,32548.64,3109.68,3062.28,821.47,42102.2,2560.13,0.0608,4,1.73,32.41,0.0108,0.001,2692,0,31,0.6971,2.0,7.12,False,0.0,2023-03-01,2023-01-01,2023,942,0.8619957537145839,903.25,820.1538461538462,-0.20625610948191597,-0.26964293303704256,-0.4285714285714286,-0.23489140698772437,0.17732948024833622,False,3.315270931877745
2023-04-03,65,P001,SKI_SKU_01,Skincare,East,Retail,LineC,None,930,907,754,8,52.67,38.55,370.14,35888.51,3552.09,1838.32,214.09,39713.18,-1779.83,-0.0448,3,3.17,34.35,0.024,0.0111,5078,0,29,0.7181,27.9,6.79,False,0.0,2023-04-01,2023-04-01,2023,942,0.8004246284492564,827.5,814.3076923076923,-0.0714285714285714,-0.05674335307893641,-0.25,0.059858068497377515,0.21238436899091873,False,6.734748001678053
2023-04-10,66,P001,SKI_SKU_01,Skincare,North,Retail,LineB,None,1025,1025,1009,4,54.26,36.03,396.68,36970.42,2528.85,1410.36,812.71,54748.34,13026.0,0.2379,4,6.3,42.81,0.0,0.0047,2127,0,60,0.7342,56.4,7.39,False,0.0,2023-04-01,2023-04-01,2023,942,1.0711252653916443,899.5,813.7692307692307,0.3381962864721486,0.3785937061700926,0.33333333333333326,0.24628820960698694,0.211821958442116,False,2.108027748158545
2023-04-17,67,P001,SKI_SKU_01,Skincare,East,E-commerce,LineA,None,858,840,759,5,55.74,35.88,453.88,30830.43,512.31,3154.35,720.54,42306.66,7089.03,0.1676,2,4.74,33.65,0.0199,0.0077,3657,0,27,0.6933,44.1,8.06,False,0.0,2023-04-01,2023-04-01,2023,942,0.8057324840755777,833.5,809.6923076923077,-0.2477700693756194,-0.22725218700694838,-0.5,-0.21396869890212578,0.22858788656814855,False,4.818181811833752
2023-04-24,68,P001,SKI_SKU_01,Skincare,Central,Retail,LineB,None,998,977,960,4,57.75,35.17,745.51,35174.21,3901.54,1729.48,1017.02,55440.0,13617.75,0.2456,6,4.54,38.83,0.021,0.0045,3040,0,57,0.7417,63.3,6.76,False,0.0,2023-04-01,2023-04-01,2023,942,1.0191082802536953,870.5,818.1538461538462,0.2648221343873518,0.3104319745401787,2.0,0.1539375928677562,0.2299031435136656,False,3.1666666633680554
2023-05-01,69,P001,SKI_SKU_01,Skincare,North,E-commerce,LineC,None,1054,1023,1128,29,51.57,34.68,673.51,36620.07,3712.78,3390.67,630.04,58170.96,13817.4,0.2375,7,7.76,46.88,0.0285,0.026,3075,53,73,0.7489,16.5,7.42,False,0.0,2023-05-01,2023-04-01,2023,942,1.1974522292980918,964.0,854.9230769230769,0.17500000000000004,0.04925974025974034,0.16666666666666674,0.2073139325263973,0.2204880513261298,False,2.7260638273705107
2023-05-08,70,P001,SKI_SKU_01,Skincare,Central,Wholesale,LineB,HolidayPush,1043,1009,947,8,52.31,38.91,424.5,40625.58,1446.48,3599.11,1027.82,49537.57,2838.58,0.0573,4,6.44,43.83,0.0318,0.0087,2430,0,41,0.7158,9.1,7.57,False,0.0,2023-05-01,2023-04-01,2023,942,1.0053078556252597,948.5,872.5384615384615,-0.16046099290780147,-0.1484140884042484,-0.4285714285714286,-0.06505972696245743,0.23298818824326778,False,2.565997885357975
2023-05-15,71,P001,SKI_SKU_01,Skincare,West,E-commerce,LineA,HolidayPush,903,884,819,9,55.89,36.85,524.64,33328.01,3428.03,974.52,650.87,45773.91,7392.48,0.1615,1,6.64,38.26,0.02,0.0116,3116,0,24,0.6454,34.6,5.53,False,0.0,2023-05-01,2023-04-01,2023,942,0.8694267515914338,963.5,885.5384615384615,-0.13516367476240765,-0.07597587043530796,-0.75,-0.12708190736938174,0.2423070162882135,False,3.8046397999943347
2023-05-22,72,P001,SKI_SKU_01,Skincare,West,E-commerce,LineA,None,764,751,667,1,56.4,39.15,394.99,29950.1,2242.04,2649.4,934.58,37618.8,1842.68,0.049,9,9.36,36.59,0.0169,0.0022,3496,0,29,0.7063,24.4,7.14,False,0.0,2023-05-01,2023-04-01,2023,942,0.7080679405512653,890.25,868.4615384615385,-0.1855921855921856,-0.17816065964214112,8.0,-0.043648719289074656,0.20600257375570363,False,5.2413793024866875
2023-05-29,73,P001,SKI_SKU_01,Skincare,West,Retail,LineC,None,1111,1087,987,7,52.1,37.24,496.62,41423.3,3608.19,3768.56,1181.75,51422.7,1440.9,0.028,8,1.72,38.95,0.0209,0.0081,2834,0,72,0.7822,45.2,8.9,False,0.0,2023-05-01,2023-04-01,2023,942,1.0477707006358303,855.0,895.6153846153846,0.4797601199400301,0.36694152923538215,-0.11111111111111116,0.06449849685706477,0.19970737801535687,False,2.8713272513968318
2023-06-05,74,P001,SKI_SKU_01,Skincare,South,Retail,LineC,HolidayPush,630,603,475,4,54.67,37.96,211.68,23935.97,213.71,1552.07,396.09,25968.25,-129.59,-0.005,7,7.21,27.36,0.0428,0.0102,2996,0,38,0.6896,15.0,8.44,False,0.0,2023-06-01,2023-04-01,2023,942,0.5042462845005263,737.0,850.8461538461538,-0.5187436676798378,-0.49500415186289326,-0.125,-0.29756097560975614,0.17212799082815033,False,6.307368407773962
2023-06-12,75,P001,SKI_SKU_01,Skincare,East,Wholesale,LineA,None,1100,1049,915,3,57.64,38.45,734.8,42368.48,495.18,3075.54,643.67,52740.6,6157.73,0.1168,13,8.73,51.14,0.0456,0.0037,3248,0,54,0.7128,37.5,7.2,False,0.0,2023-06-01,2023-04-01,2023,942,0.9713375796168032,761.0,865.7692307692307,0.9263157894736842,1.0309647357831198,0.8571428571428572,0.8691520467836258,0.16854042473351444,False,3.5497267720768013
2023-06-19,76,P001,SKI_SKU_01,Skincare,East,Retail,LineB,None,1026,986,846,19,53.65,34.84,417.58,35787.6,2533.56,1472.38,682.33,45387.9,4912.03,0.1082,5,7.86,45.85,0.0385,0.0234,2670,0,75,0.6892,44.1,7.14,False,0.0,2023-06-01,2023-04-01,2023,942,0.898089171973569,805.75,852.1538461538462,-0.07540983606557372,-0.13941252090419898,-0.6153846153846154,-0.10344153304653891,0.20920014541490495,False,3.156028365063796
2023-06-26,77,P001,SKI_SKU_01,Skincare,North,E-commerce,LineC,None,882,876,815,8,52.48,35.72,317.52,31536.79,3117.08,1098.55,1036.06,42771.2,5982.72,0.1399,5,0.97,30.14,0.0067,0.0099,3236,0,48,0.5755,47.0,6.22,False,0.0,2023-06-01,2023-04-01,2023,942,0.8651804670903767,762.75,852.3846153846154,-0.03664302600472813,-0.057651929258679124,0.0,-0.342639040348964,0.15261616287085894,False,3.9705521423674206
2023-07-03,78,P001,SKI_SKU_01,Skincare,West,Retail,LineC,None,1100,1066,1022,3,46.09,36.56,623.7,40278.37,2035.82,2731.32,857.96,47103.98,1200.51,0.0255,9,8.14,49.77,0.0307,0.0031,1540,0,42,0.7155,35.3,6.24,True,0.11,2023-07-01,2023-07-01,2023,942,1.0849256900200797,899.5,873.0,0.2539877300613498,0.10130134295974869,0.8,0.6512939615129396,0.21749455722676814,False,1.5068493135940808
2023-07-10,79,P001,SKI_SKU_01,Skincare,Central,E-commerce,LineC,None,953,944,1020,18,51.99,36.08,481.26,34432.37,2552.76,2183.69,1024.51,53029.8,12836.47,0.2421,5,4.19,36.59,0.0092,0.0181,4200,37,51,0.7221,9.5,7.72,False,0.0,2023-07-01,2023-07-01,2023,942,1.082802547769551,925.75,873.8461538461538,-0.00195694716242667,0.12580295762693505,-0.4444444444444444,-0.2648181635523408,0.21537194941672883,False,4.11764705478662
2023-07-17,80,P001,SKI_SKU_01,Skincare,North,Retail,LineA,SummerSale,807,790,673,6,51.33,38.03,399.46,30730.16,2820.06,1457.1,1112.56,34545.09,-1574.79,-0.0456,11,6.91,34.59,0.0204,0.0103,4416,0,43,0.8032,43.8,6.25,False,0.0,2023-07-01,2023-07-01,2023,942,0.7144373673028509,882.5,867.2307692307693,-0.34019607843137256,-0.3485721235984297,1.2000000000000002,-0.0546597430992074,0.2333955542671794,False,6.561664180443293
2023-07-24,81,P001,SKI_SKU_01,Skincare,East,Retail,LineC,None,971,959,940,28,45.46,36.65,391.31,35626.28,4300.46,2381.22,223.0,42732.4,201.44,0.0047,5,6.36,40.66,0.0119,0.0299,2092,0,50,0.7237,34.7,7.68,True,0.13,2023-07-01,2023-07-01,2023,942,0.99787685774841,913.75,865.6923076923077,0.39673105497771166,0.2370035799588308,-0.5454545454545454,0.17548424400115614,0.23676736183013108,False,2.22553191252603
2023-07-31,82,P001,SKI_SKU_01,Skincare,Central,E-commerce,LineA,None,811,795,867,0,55.57,37.97,343.05,30827.98,3697.33,3823.13,820.07,48179.19,9010.68,0.187,8,6.97,34.86,0.0195,0.0,3886,30,34,0.7263,30.7,8.62,False,0.0,2023-07-01,2023-07-01,2023,942,0.9203821656041185,875.0,845.6153846153846,-0.07765957446808514,0.1274627682975915,0.6000000000000001,-0.1426463354648302,0.2380564299592583,False,4.482122255499283
2023-08-07,83,P001,SKI_SKU_01,Skincare,East,Wholesale,LineA,None,895,879,795,0,55.99,39.55,514.62,35448.71,1251.79,2586.03,482.85,44512.05,4742.67,0.1065,6,7.07,38.63,0.0168,0.0,3646,0,26,0.6505,11.5,7.38,False,0.0,2023-08-01,2023-07-01,2023,942,0.8439490445850913,818.75,833.9230769230769,-0.08304498269896199,-0.07611460466645448,-0.25,0.10814687320711425,0.2400411414242375,False,4.586163516243819
2023-08-14,84,P001,SKI_SKU_01,Skincare,West,Retail,LineC,None,1287,1276,1255,20,54.78,36.59,808.24,47172.15,2021.66,4224.21,1138.89,68748.9,14191.99,0.2064,8,9.24,61.29,0.0081,0.0163,4235,0,95,0.6906,25.4,8.26,False,0.0,2023-08-01,2023-07-01,2023,942,1.3322717622066536,964.25,867.4615384615385,0.578616352201258,0.5445008711124288,0.33333333333333326,0.5865907325912503,0.1689556767868305,False,3.374501989343026
2023-08-21,85,P001,SKI_SKU_01,Skincare,South,Retail,LineC,HolidayPush,919,905,877,7,55.36,38.83,372.2,35721.99,1117.96,2029.66,213.86,48550.72,9467.25,0.195,10,5.79,37.58,0.0146,0.008,3767,0,43,0.6808,32.4,7.13,False,0.0,2023-08-01,2023-07-01,2023,942,0.9309978768567612,948.5,883.6153846153846,-0.301195219123506,-0.29379640983346633,0.25,-0.38684940447054983,0.2345565254511922,False,4.295324966595981
2023-08-28,86,P001,SKI_SKU_01,Skincare,South,Retail,LineA,None,1193,1155,964,10,53.22,35.29,547.59,42155.73,1991.08,2891.04,597.17,51304.08,3669.06,0.0715,6,6.32,49.88,0.0318,0.0113,3853,0,45,0.7151,37.7,6.47,False,0.0,2023-08-01,2023-07-01,2023,942,1.0233545647547524,972.75,881.8461538461538,0.09920182440136838,0.056711002432095814,-0.4,0.32730175625332647,0.22746132341329056,False,3.99688796265883
2023-09-04,87,P001,SKI_SKU_01,Skincare,Central,E-commerce,LineC,SummerSale,1081,1055,1089,20,56.35,35.54,523.2,38471.06,3947.38,4383.14,843.83,61365.15,13719.74,0.2236,4,6.53,45.59,0.0232,0.019,3330,15,36,0.7398,51.3,5.41,False,0.0,2023-09-01,2023-07-01,2023,942,1.1560509554127856,1046.25,929.0769230769231,0.1296680497925311,0.19610662543797686,-0.33333333333333337,-0.08600641539695264,0.2318635284134778,False,3.057851236861477
2023-09-11,88,P001,SKI_SKU_01,Skincare,East,E-commerce,LineC,HolidayPush,957,956,892,14,56.22,34.77,593.34,33334.22,825.22,2012.71,232.54,50148.24,13743.55,0.2741,5,5.68,38.97,0.0001,0.0162,3938,0,32,0.797,11.2,7.4,False,0.0,2023-09-01,2023-07-01,2023,942,0.9469214437357252,955.5,927.3076923076923,-0.18089990817263546,-0.18278958007924695,0.25,-0.1452072822987498,0.20788589285994002,False,4.4147982013287015
2023-09-18,89,P001,SKI_SKU_01,Skincare,North,E-commerce,LineB,None,1060,1025,1110,0,45.62,35.08,394.32,37224.23,953.5,1587.34,634.0,50638.2,10239.13,0.2022,13,6.61,44.85,0.0325,0.0,1412,29,72,0.63,-0.7,7.44,True,0.17,2023-09-01,2023-07-01,2023,942,1.1783439490433352,1013.75,947.6153846153846,0.24439461883408065,0.009770233212571311,1.6,0.15088529638183235,0.22556098686039244,False,1.2720720709260611
2023-09-25,90,P001,SKI_SKU_01,Skincare,West,E-commerce,LineB,None,988,969,992,3,58.2,36.51,624.42,36134.32,2339.79,2861.53,969.56,57734.4,15429.2,0.2672,2,1.7,34.62,0.0183,0.0037,2853,11,31,0.7788,44.4,6.88,False,0.0,2023-09-01,2023-07-01,2023,942,1.0530785562621516,1020.75,961.2307692307693,-0.10630630630630633,0.14013531286657122,-0.8461538461538461,-0.22809364548494993,0.18721690863801538,False,2.8760080616169272
2023-10-02,91,P001,SKI_SKU_01,Skincare,East,E-commerce,LineB,SummerSale,779,779,794,16,53.99,35.47,323.28,27663.46,3218.53,1582.77,619.6,42868.06,9783.7,0.2282,14,6.56,32.9,0.0,0.0207,3616,6,59,0.6577,7.5,7.15,False,0.0,2023-10-01,2023-10-01,2023,942,0.8428874734598271,947.0,943.6923076923077,-0.19959677419354838,-0.25749535805343093,6.0,-0.049682264586943914,0.199013863421441,False,4.554156165548922
2023-10-09,92,P001,SKI_SKU_01,Skincare,South,E-commerce,LineC,None,940,940,972,12,53.08,39.07,503.84,36776.18,1308.79,2632.15,949.9,51593.76,9926.74,0.1924,9,8.09,42.43,0.0,0.013,2320,13,54,0.7494,22.9,8.4,False,0.0,2023-10-01,2023-10-01,2023,942,1.0318471337568664,967.0,940.0,0.22418136020151125,0.20354781625294005,-0.3571428571428571,0.2896656534954407,0.19819540928076912,False,2.3868312732645767
2023-10-16,93,P001,SKI_SKU_01,Skincare,East,E-commerce,LineA,None,1115,1106,1047,13,53.73,35.58,625.52,39734.25,1350.14,2872.2,1021.6,56255.31,11277.12,0.2005,3,5.64,45.33,0.0073,0.0131,3903,0,49,0.7534,35.9,8.82,False,0.0,2023-10-01,2023-10-01,2023,942,1.1114649681516864,951.25,968.7692307692307,0.07716049382716039,0.09035104245164516,-0.6666666666666667,0.0683478670751827,0.22268066469330167,False,3.7277936927146187
2023-10-23,94,P001,SKI_SKU_01,Skincare,Central,E-commerce,LineB,None,846,826,792,18,55.52,38.58,340.09,32672.69,3874.71,3314.44,373.49,43971.84,3736.51,0.085,6,5.19,33.77,0.0233,0.0228,2761,0,49,0.7728,2.7,7.43,False,0.0,2023-10-01,2023-10-01,2023,942,0.8407643312092986,901.25,957.3846153846154,-0.2435530085959885,-0.21835218755349495,1.0,-0.2550187513787777,0.23000692652245797,False,3.4861111067094557
2023-10-30,95,P001,SKI_SKU_01,Skincare,South,Retail,LineC,None,1089,1074,969,10,53.73,36.14,516.19,39408.08,2302.39,1170.8,495.08,52064.37,8688.02,0.1669,9,8.17,49.35,0.0133,0.0108,3538,0,50,0.7371,25.6,5.38,False,0.0,2023-10-01,2023-10-01,2023,942,1.0286624203810737,945.0,965.2307692307693,0.2234848484848484,0.1840389212732514,0.5,0.46135623334320397,0.22217530639850008,False,3.6511867867376813
2023-11-06,96,P001,SKI_SKU_01,Skincare,Central,Retail,LineC,None,950,945,886,8,57.35,39.04,589.95,37147.0,808.84,1156.63,999.96,50812.1,10699.67,0.2106,6,4.4,36.77,0.0047,0.0091,2498,0,73,0.5957,48.8,4.92,False,0.0,2023-11-01,2023-10-01,2023,942,0.9405520169841396,923.5,972.2307692307693,-0.08565531475748189,-0.024052341361280316,-0.33333333333333337,-0.2549138804457953,0.21329458135061352,False,2.8194130893686085
2023-11-13,97,P001,SKI_SKU_01,Skincare,Central,Retail,LineA,NewLaunch,1058,1035,1075,15,47.39,35.45,561.8,37562.28,5471.93,3444.2,578.78,50944.25,3887.06,0.0763,10,8.35,48.32,0.0214,0.0143,2022,18,93,0.6571,20.6,6.61,True,0.12,2023-11-01,2023-10-01,2023,942,1.1411889596590858,930.5,958.3846153846154,0.21331828442437928,0.002600758480755694,0.6666666666666667,0.31411476747348366,0.2251545040888373,False,1.8809302308084368
2023-11-20,98,P001,SKI_SKU_01,Skincare,Central,E-commerce,LineC,HolidayPush,1005,1005,882,2,52.56,39.63,680.38,39896.19,1233.36,1547.16,342.43,46357.92,3338.78,0.072,6,5.65,40.87,0.0,0.003,3801,0,41,0.7051,27.6,7.72,False,0.0,2023-11-01,2023-10-01,2023,942,0.9363057324830825,953.0,958.7692307692307,-0.17953488372093018,-0.09002645048263547,-0.4,-0.154180463576159,0.21129829426751368,False,4.309523804637728
2023-11-27,99,P001,SKI_SKU_01,Skincare,Central,E-commerce,LineB,HolidayPush,789,769,833,15,51.91,39.53,442.63,31233.43,1607.79,2719.27,662.84,43241.03,7017.7,0.1623,14,5.78,32.26,0.0248,0.0185,2743,45,27,0.7847,36.6,9.56,False,0.0,2023-11-01,2023-10-01,2023,942,0.8842887473451334,919.0,948.6923076923077,-0.05555555555555558,-0.06723532893624218,1.3333333333333335,-0.2106679716173232,0.2285334006597896,False,3.292917162913665
2023-12-04,100,P001,SKI_SKU_01,Skincare,Central,Wholesale,LineC,None,1057,1039,1011,3,55.37,36.87,440.77,39015.67,2069.92,1460.74,822.01,55979.07,12610.73,0.2253,6,5.78,43.21,0.0168,0.0038,2135,0,36,0.618,25.9,8.79,False,0.0,2023-12-01,2023-10-01,2023,942,1.0732484076421729,950.25,942.6923076923077,0.21368547418967587,0.2945822520878898,-0.5714285714285714,0.3394296342219467,0.2373165221110809,False,2.1117705221446386
2023-12-11,101,P001,SKI_SKU_01,Skincare,Central,Retail,LineC,None,1010,1002,828,12,57.64,38.33,424.2,38755.72,3261.46,1137.27,648.46,47725.92,3923.01,0.0822,1,3.92,38.37,0.0074,0.0156,4102,0,60,0.7005,34.4,6.16,False,0.0,2023-12-01,2023-10-01,2023,942,0.8789808917188121,888.5,937.7692307692307,-0.18100890207715137,-0.14743278157354167,-0.8333333333333334,-0.11201110853968999,0.2154185488309247,False,4.954106274210017
2023-12-18,102,P001,SKI_SKU_01,Skincare,North,Retail,LineC,None,1064,1038,955,11,56.76,34.91,562.86,37200.53,526.83,3397.39,543.88,54205.8,12537.17,0.2313,4,8.97,50.03,0.0238,0.0123,2317,0,36,0.8716,44.0,6.51,False,0.0,2023-12-01,2023-10-01,2023,942,1.013800424627374,906.75,925.8461538461538,0.1533816425120773,0.13577276247372505,3.0,0.30388324211623674,0.20777825679288897,False,2.426178007930704
2023-12-25,103,P001,SKI_SKU_01,Skincare,Central,Retail,LineC,None,1105,1069,997,21,52.04,36.92,713.83,40867.98,3063.32,2334.48,598.32,51883.88,5019.78,0.0968,8,6.11,45.8,0.0321,0.0218,1435,0,51,0.7787,53.1,7.75,False,0.0,2023-12-01,2023-10-01,2023,942,1.0583864118884732,947.75,926.2307692307693,0.043979057591623016,-0.04283526855059805,1.0,-0.08454927043773741,0.23201925269103268,False,1.4393179524179358
2024-01-01,104,P001,SKI_SKU_01,Skincare,North,E-commerce,LineB,None,1080,1060,988,0,57.83,35.33,564.84,38212.88,1001.84,1533.28,943.27,57136.04,15444.77,0.2703,3,3.29,40.07,0.0183,0.0,2831,0,31,0.6833,41.1,7.81,False,0.0,2024-01-01,2024-01-01,2024,942,1.0488322717610947,942.0,941.1538461538462,-0.009027081243731194,0.10122912935578454,-0.625,-0.1251091703056768,0.21803969205493712,False,2.8653846124844287
2024-01-08,105,P001,SKI_SKU_01,Skincare,West,Wholesale,LineC,None,1071,1053,966,23,57.17,38.67,566.56,41472.23,3850.18,2405.54,960.49,55226.22,6537.78,0.1184,9,8.03,48.21,0.0161,0.0243,2882,0,50,0.8054,22.7,8.64,False,0.0,2024-01-01,2024-01-01,2024,942,1.0254777070052807,976.5,940.6923076923077,-0.022267206477732837,-0.0334258377024379,2.0,0.20314449713002247,0.22390698518672636,False,2.9834368499136263
2024-01-15,106,P001,SKI_SKU_01,Skincare,East,E-commerce,LineA,None,979,954,1299,1,38.6,35.23,607.96,34550.97,1386.4,2982.83,990.92,50141.4,10230.28,0.204,16,9.63,47.5,0.0252,0.0009,2539,197,47,0.6603,12.4,6.93,True,0.3,2024-01-01,2024-01-01,2024,942,1.3789808917182813,1062.5,960.0769230769231,0.34472049689441,-0.09207256987713441,0.7777777777777777,-0.01472723501348272,0.19116839710385247,False,1.9545804449926245
2024-01-22,107,P001,SKI_SKU_01,Skincare,North,E-commerce,LineC,None,837,809,858,4,54.96,35.53,540.7,29792.68,3561.28,2048.23,208.06,47155.68,11545.43,0.2448,5,2.45,30.12,0.0333,0.0054,2917,30,72,0.7443,26.2,5.88,False,0.0,2024-01-01,2024-01-01,2024,942,0.9108280254767401,1027.75,965.1538461538462,-0.3394919168591224,-0.05954600390096809,-0.6875,-0.3658947368421053,0.18265163991326389,False,3.3997668958044676
2024-01-29,108,P001,SKI_SKU_01,Skincare,West,E-commerce,LineA,None,978,972,899,34,56.03,39.2,354.04,38373.0,2487.82,4024.5,645.49,50370.97,4840.16,0.0961,5,3.82,37.02,0.006,0.0388,3547,0,70,0.7141,28.6,6.99,False,0.0,2024-01-01,2024-01-01,2024,942,0.954352441612575,1005.5,959.7692307692307,0.04778554778554778,0.06818457500771924,0.0,0.22908366533864544,0.2116712929126539,False,3.945494990049505
