Date,Week_Index,Product_ID,Product_Name,Category,Region,Channel,Production_Line,Campaign,Produced_Units,Good_Units,Sales_Units,Returned_Units,Price_per_Unit,Cost_per_Unit,Raw_Material_Cost,COGS,Marketing_Spend,Logistics_Cost,Other_Expenses,Revenue,Profit,Profit_Margin,Lead_Time_days,Downtime_hours,Efficiency_u_per_h,Defect_Rate,Returns_Rate,Inventory,Backorder,Acquisition,Retention_Rate,NPS,Employee_Satisfaction,On_Promo,Promo_Discount
2023-10-30,95,P001,FRA_SKU_01,Fragrance,South,E-commerce,LineB,None,831,804,802,10,22.37,8.33,211.91,6943.42,3861.72,917.22,991.18,17940.74,5227.2,0.2914,7,5.11,33.07,0.0321,0.0131,3052,0,24,0.628,22.5,8.38,False,0.0
2023-11-06,96,P001,FRA_SKU_01,Fragrance,West,E-commerce,LineA,SummerSale,708,691,604,16,24.15,9.15,140.18,6492.22,3645.89,925.95,918.87,14586.6,2603.67,0.1785,3,0.74,24.0,0.0233,0.027,2740,0,41,0.6798,28.7,5.67,False,0.0
2023-11-13,97,P001,FRA_SKU_01,Fragrance,North,E-commerce,LineA,HolidayPush,917,906,1000,14,22.97,9.4,206.33,8640.43,3690.54,842.3,1155.91,22970.0,8640.82,0.3762,11,4.86,36.14,0.0116,0.0145,3296,49,58,0.7598,9.0,6.3,False,0.0
2023-11-20,98,P001,FRA_SKU_01,Fragrance,East,Wholesale,LineC,None,1204,1195,1081,17,22.66,8.78,488.82,10620.0,2693.52,1588.12,823.94,24495.46,8769.88,0.358,4,8.3,54.87,0.0074,0.0164,1684,0,37,0.5894,4.5,7.66,False,0.0
2023-11-27,99,P001,FRA_SKU_01,Fragrance,West,Retail,LineB,None,867,832,759,16,22.24,9.46,196.81,8221.5,335.08,796.52,880.76,16880.16,6646.3,0.3937,4,5.79,35.47,0.0402,0.0221,3394,0,45,0.6501,27.8,7.45,False,0.0
2023-12-04,100,P001,FRA_SKU_01,Fragrance,Central,E-commerce,LineB,None,863,859,935,21,23.12,8.56,166.56,7403.94,2394.55,1678.9,999.53,21617.2,9140.28,0.4228,4,6.72,36.7,0.0043,0.0227,3641,51,83,0.6581,21.0,8.06,False,0.0
2023-12-11,101,P001,FRA_SKU_01,Fragrance,West,Retail,LineA,None,920,903,868,6,23.6,9.13,209.76,8420.58,1829.46,1012.77,710.64,20484.8,8511.35,0.4155,11,8.34,42.0,0.0185,0.0076,1877,0,61,0.7585,45.1,8.44,False,0.0
2023-12-18,102,P001,FRA_SKU_01,Fragrance,Central,Retail,LineC,HolidayPush,685,654,573,9,23.55,9.04,267.84,6219.18,2426.85,560.41,626.14,13494.15,3661.57,0.2713,5,5.56,27.75,0.0446,0.0171,2372,0,27,0.6988,33.0,7.4,False,0.0
2023-12-25,103,P001,FRA_SKU_01,Fragrance,West,E-commerce,LineA,None,882,876,844,20,22.91,8.48,170.23,7496.38,1694.88,542.97,571.65,19336.04,9030.16,0.467,8,8.63,40.81,0.0066,0.0239,3738,0,45,0.7391,39.2,8.02,False,0.0
2024-01-01,104,P001,FRA_SKU_01,Fragrance,West,Retail,LineC,None,747,733,690,22,22.02,9.32,248.0,6986.84,2603.16,587.09,289.63,15193.8,4727.08,0.3111,4,3.56,28.0,0.0176,0.0327,2937,0,55,0.6991,21.0,6.45,False,0.0
2024-01-08,105,P001,FRA_SKU_01,Fragrance,North,E-commerce,LineB,None,879,865,808,9,24.78,9.13,178.44,8043.11,3464.59,402.33,1172.24,20022.24,6939.97,0.3466,5,6.26,36.66,0.015,0.0117,2304,0,43,0.6189,12.3,5.98,False,0.0
2024-01-15,106,P001,FRA_SKU_01,Fragrance,North,Wholesale,LineA,HolidayPush,924,886,780,8,22.31,8.56,208.82,7930.32,2545.76,462.78,492.43,17401.8,5970.51,0.3431,4,0.0,30.56,0.0405,0.0104,2828,0,29,0.6445,45.0,7.59,False,0.0
2024-01-22,107,P001,FRA_SKU_01,Fragrance,Central,Retail,LineA,None,1025,972,959,10,22.57,8.91,277.78,9160.53,2268.33,1422.53,928.44,21644.63,7864.8,0.3634,1,5.88,42.07,0.0508,0.0107,4227,0,35,0.5398,12.5,9.36,False,0.0
2024-01-29,108,P001,FRA_SKU_01,Fragrance,North,E-commerce,LineA,SummerSale,777,737,727,14,24.25,8.96,166.28,6978.55,2573.12,1119.28,806.42,17629.75,6152.38,0.349,9,9.78,37.98,0.0506,0.0203,2619,0,43,0.7349,31.6,5.62,False,0.0
2024-02-05,109,P001,FRA_SKU_01,Fragrance,East,Retail,LineC,None,978,947,834,15,24.38,9.52,222.01,9332.76,2258.68,1116.04,1133.76,20332.92,6491.68,0.3193,3,7.47,42.96,0.0311,0.0188,3824,0,47,0.7465,13.5,8.09,False,0.0
2024-02-12,110,P001,FRA_SKU_01,Fragrance,Central,E-commerce,LineB,None,974,953,914,13,21.99,8.49,268.82,8296.14,747.48,574.64,436.63,20098.86,10043.97,0.4997,6,6.66,41.3,0.0206,0.0144,3634,0,30,0.6292,10.5,7.24,False,0.0
2024-02-19,111,P001,FRA_SKU_01,Fragrance,West,Retail,LineB,None,868,853,896,18,18.0,9.3,135.41,8085.94,1463.43,920.19,534.97,16128.0,5123.47,0.3177,12,2.06,30.8,0.0164,0.0207,3470,17,79,0.7985,1.4,5.68,True,0.21
2024-02-26,112,P001,FRA_SKU_01,Fragrance,Central,Retail,LineC,HolidayPush,784,772,726,1,22.1,8.99,132.5,7061.41,200.18,1006.3,595.53,16044.6,7181.18,0.4476,1,2.78,28.55,0.0145,0.0023,3967,0,55,0.7775,25.6,5.85,False,0.0
2024-03-04,113,P001,FRA_SKU_01,Fragrance,Central,Retail,LineA,None,679,655,525,3,23.1,8.61,160.24,5862.21,3918.48,953.3,389.55,12127.5,1003.96,0.0828,7,9.68,33.03,0.0342,0.0072,3330,0,18,0.8266,22.2,6.77,False,0.0
2024-03-11,114,P001,FRA_SKU_01,Fragrance,South,Retail,LineC,None,798,789,775,9,24.32,9.14,164.39,7310.16,1532.04,1276.25,648.55,18848.0,8081.0,0.4287,13,3.98,30.38,0.0107,0.0123,2855,0,33,0.6458,6.4,8.62,False,0.0
2024-03-18,115,P001,FRA_SKU_01,Fragrance,Central,Retail,LineC,None,610,601,550,12,23.46,9.44,203.74,5778.77,1056.14,260.23,1017.13,12903.0,4790.73,0.3713,8,8.36,27.88,0.0135,0.0223,3498,0,39,0.7964,34.4,6.16,False,0.0
2024-03-25,116,P001,FRA_SKU_01,Fragrance,Central,E-commerce,LineC,None,845,839,760,11,23.02,8.37,223.93,7095.04,2764.06,431.78,531.53,17495.2,6672.79,0.3814,4,6.83,36.09,0.0064,0.0157,4100,0,28,0.7165,24.3,6.67,False,0.0
2024-04-01,117,P001,FRA_SKU_01,Fragrance,West,E-commerce,LineB,None,820,786,747,5,22.29,8.32,176.3,6840.03,3086.48,584.53,234.34,16650.63,5905.25,0.3547,2,8.55,37.81,0.0411,0.0073,4100,0,66,0.6077,26.8,7.64,False,0.0
2024-04-08,118,P001,FRA_SKU_01,Fragrance,East,Retail,LineC,None,731,727,689,16,24.53,8.41,184.21,6166.13,2481.94,766.77,460.18,16901.17,7026.15,0.4157,9,5.17,29.16,0.0051,0.0241,3170,0,47,0.7816,54.0,7.75,False,0.0
2024-04-15,119,P001,FRA_SKU_01,Fragrance,Central,Wholesale,LineB,None,817,797,705,1,23.45,8.55,257.36,7011.09,2509.86,664.7,1064.04,16532.25,5282.56,0.3195,8,10.41,41.2,0.0233,0.0016,3821,0,46,0.6329,46.5,7.26,False,0.0
2024-04-22,120,P001,FRA_SKU_01,Fragrance,Central,E-commerce,LineB,None,823,809,878,20,23.06,9.18,177.77,7572.92,1962.88,1294.02,219.8,20246.68,9197.06,0.4543,2,2.64,29.82,0.0167,0.0237,3856,42,52,0.6839,28.8,7.02,False,0.0
2024-04-29,121,P001,FRA_SKU_01,Fragrance,North,E-commerce,LineC,None,791,786,791,8,24.84,9.5,216.73,7536.17,2935.79,1170.85,986.06,19648.44,7019.57,0.3573,7,0.74,26.81,0.0062,0.011,2415,1,49,0.7452,10.5,7.61,False,0.0
2024-05-06,122,P001,FRA_SKU_01,Fragrance,North,E-commerce,LineC,HolidayPush,892,865,1063,18,15.71,8.85,173.94,7911.59,3092.98,795.39,493.44,16699.73,4406.33,0.2639,12,6.63,37.78,0.0302,0.0179,2834,113,36,0.7773,12.4,7.95,True,0.31
2024-05-13,123,P001,FRA_SKU_01,Fragrance,North,Retail,LineC,SummerSale,672,659,574,2,24.09,8.65,130.37,5825.84,620.0,918.04,537.65,13827.66,5926.13,0.4286,4,8.6,31.06,0.0184,0.0052,3101,0,30,0.6332,24.2,6.63,False,0.0
2024-05-20,124,P001,FRA_SKU_01,Fragrance,West,E-commerce,LineB,None,847,816,785,22,22.54,8.87,300.69,7542.96,3827.09,381.56,466.82,17693.9,5475.47,0.3095,4,7.36,37.02,0.0356,0.0293,4635,0,28,0.7061,19.2,7.06,False,0.0
2024-05-27,125,P001,FRA_SKU_01,Fragrance,East,E-commerce,LineC,None,930,910,841,4,24.91,9.51,272.49,8871.55,375.66,447.69,892.42,20949.31,10361.99,0.4946,5,8.89,43.56,0.0209,0.0059,3097,0,72,0.8492,30.6,7.02,False,0.0
2024-06-03,126,P001,FRA_SKU_01,Fragrance,North,E-commerce,LineC,SummerSale,901,892,1081,32,19.27,8.88,298.23,8030.7,5739.98,995.84,376.58,20830.87,5687.77,0.273,7,7.52,39.65,0.0097,0.0297,2890,80,42,0.7299,43.2,7.69,True,0.13
2024-06-10,127,P001,FRA_SKU_01,Fragrance,North,E-commerce,LineC,None,644,639,595,9,23.97,9.29,154.56,5998.22,2727.28,370.76,273.97,14262.15,4891.92,0.343,8,8.88,30.15,0.0063,0.0157,2602,0,44,0.6469,26.8,6.36,False,0.0
2024-06-17,128,P001,FRA_SKU_01,Fragrance,Central,Wholesale,LineB,None,779,761,750,8,22.79,9.47,160.47,7393.18,1893.87,576.1,599.22,17092.5,6630.13,0.3879,1,4.74,30.55,0.0229,0.0117,3783,0,54,0.7649,6.4,8.36,False,0.0
2024-06-24,129,P001,FRA_SKU_01,Fragrance,East,Retail,LineB,None,840,810,663,2,24.9,8.34,251.16,7030.72,3842.43,579.98,793.32,16508.7,4262.25,0.2582,8,9.37,40.24,0.0347,0.0037,3783,0,56,0.6149,19.2,6.75,False,0.0
2024-07-01,130,P001,FRA_SKU_01,Fragrance,South,E-commerce,LineB,None,703,696,736,13,17.94,9.11,122.32,6416.56,2089.36,351.9,1042.21,13203.84,3303.81,0.2502,7,7.78,31.3,0.009,0.0182,4603,11,49,0.6562,38.9,7.88,True,0.19
2024-07-08,131,P001,FRA_SKU_01,Fragrance,Central,E-commerce,LineB,None,618,601,754,8,15.11,8.72,163.77,5405.34,2776.43,688.3,753.67,11392.94,1769.2,0.1553,9,5.43,24.91,0.0271,0.0114,3312,75,59,0.6454,36.2,6.62,True,0.35
2024-07-15,132,P001,FRA_SKU_01,Fragrance,East,E-commerce,LineA,None,886,869,778,5,24.32,8.94,180.74,7938.91,2203.02,1246.63,376.46,18920.96,7155.94,0.3782,5,6.04,36.61,0.0191,0.0071,3708,0,61,0.7636,21.3,8.21,False,0.0
2024-07-22,133,P001,FRA_SKU_01,Fragrance,East,Retail,LineB,SummerSale,885,862,684,9,24.15,8.31,297.36,7384.09,298.49,683.33,803.42,16518.6,7349.27,0.4449,7,9.6,42.88,0.0254,0.0142,3447,0,31,0.7569,-0.6,7.59,False,0.0
2024-07-29,134,P001,FRA_SKU_01,Fragrance,West,Retail,LineC,None,788,751,659,0,21.97,8.76,283.68,6931.25,1663.76,955.48,434.38,14478.23,4493.36,0.3104,7,3.57,29.54,0.0467,0.0,2817,0,22,0.7939,48.8,7.28,False,0.0
2024-08-05,135,P001,FRA_SKU_01,Fragrance,West,Retail,LineB,None,811,802,834,2,17.07,8.81,205.18,7165.43,1590.48,978.66,818.21,14236.38,3683.6,0.2587,11,0.52,27.29,0.01,0.0032,1919,11,39,0.5503,45.4,6.19,True,0.26
2024-08-12,136,P001,FRA_SKU_01,Fragrance,Central,Wholesale,LineB,None,703,683,587,5,21.94,8.67,250.97,6120.11,293.85,330.55,290.09,12878.78,5844.18,0.4538,5,5.71,28.66,0.0276,0.0097,4754,0,43,0.654,50.0,8.58,False,0.0
2024-08-19,137,P001,FRA_SKU_01,Fragrance,West,Retail,LineB,HolidayPush,635,617,610,0,22.21,9.11,207.65,5805.61,5063.76,905.52,704.52,13548.1,1068.69,0.0789,8,7.21,27.57,0.0283,0.0,2770,0,24,0.7172,27.4,8.27,True,0.07
2024-08-26,138,P001,FRA_SKU_01,Fragrance,North,E-commerce,LineC,None,616,590,639,0,24.8,9.28,151.54,5731.63,2767.98,940.29,1067.39,15847.2,5339.91,0.337,6,7.06,26.57,0.0412,0.0,2639,14,26,0.763,42.5,6.45,False,0.0
2024-09-02,139,P001,FRA_SKU_01,Fragrance,North,Retail,LineA,None,856,836,739,16,19.99,8.64,210.58,7416.9,848.06,817.24,854.74,14772.61,4835.67,0.3273,10,5.85,35.09,0.0232,0.0218,4236,0,46,0.7088,11.0,8.74,True,0.1
2024-09-09,140,P001,FRA_SKU_01,Fragrance,East,E-commerce,LineA,HolidayPush,830,802,883,16,23.76,8.52,187.58,7090.36,525.98,1592.44,544.49,20980.08,11226.81,0.5351,8,3.41,30.94,0.0325,0.0187,2932,42,73,0.6043,25.6,8.39,False,0.0
2024-09-16,141,P001,FRA_SKU_01,Fragrance,East,E-commerce,LineB,None,750,729,808,23,24.0,8.8,231.0,6623.1,3309.49,1018.54,579.67,19392.0,7861.2,0.4054,7,4.22,28.82,0.0278,0.0292,3043,54,38,0.6227,27.7,7.96,False,0.0
2024-09-23,142,P001,FRA_SKU_01,Fragrance,West,E-commerce,LineA,HolidayPush,871,847,871,10,22.64,9.16,274.37,8005.8,647.92,1260.65,497.0,19719.44,9308.07,0.472,6,4.71,34.12,0.0267,0.0125,3179,8,29,0.6275,-2.9,7.78,False,0.0
2024-09-30,143,P001,FRA_SKU_01,Fragrance,West,Retail,LineB,None,841,817,663,10,22.75,9.52,287.62,8035.08,3181.5,799.03,337.01,15083.25,2730.63,0.181,2,7.95,37.74,0.0275,0.0156,3797,0,42,0.7423,25.2,5.98,False,0.0
2024-10-07,144,P001,FRA_SKU_01,Fragrance,North,Retail,LineC,None,884,864,851,4,24.04,9.38,185.64,8310.48,3122.67,516.83,1113.56,20458.04,7394.5,0.3614,1,10.44,44.65,0.0223,0.0058,3292,0,63,0.686,22.9,7.48,False,0.0
2024-10-14,145,P001,FRA_SKU_01,Fragrance,North,E-commerce,LineB,None,865,865,933,17,24.49,9.45,164.35,8190.68,2744.05,1505.35,1078.44,22849.17,9330.64,0.4084,2,1.89,30.51,0.0,0.0187,2866,36,58,0.7474,61.9,6.97,False,0.0
2024-10-21,146,P001,FRA_SKU_01,Fragrance,Central,E-commerce,LineA,None,768,763,787,17,21.48,8.31,208.13,6402.89,5900.67,1046.78,562.17,16904.76,2992.25,0.177,9,7.48,33.75,0.0062,0.0227,3549,9,43,0.7187,9.3,6.15,True,0.13
2024-10-28,147,P001,FRA_SKU_01,Fragrance,South,Retail,LineA,HolidayPush,774,763,745,13,23.3,9.24,170.28,7168.79,3345.68,1326.35,1101.41,17358.5,4416.27,0.2544,7,6.4,32.47,0.0132,0.0183,3795,0,25,0.7658,44.1,5.84,False,0.0
2024-11-04,148,P001,FRA_SKU_01,Fragrance,West,Retail,LineA,None,825,802,724,11,23.69,8.86,250.8,7334.58,612.21,426.22,474.73,17151.56,8303.82,0.4841,4,3.91,31.34,0.0277,0.0163,2148,0,28,0.6694,32.7,6.83,False,0.0
2024-11-11,149,P001,FRA_SKU_01,Fragrance,West,Retail,LineA,None,821,801,687,3,24.07,9.02,197.04,7425.12,2013.73,455.62,353.06,16536.09,6288.56,0.3803,11,5.33,32.96,0.0241,0.0056,3232,0,61,0.6166,38.1,6.08,False,0.0
2024-11-18,150,P001,FRA_SKU_01,Fragrance,West,E-commerce,LineC,None,567,567,543,12,22.61,8.35,184.28,4752.88,2922.88,308.59,1064.34,12277.23,3228.54,0.263,7,4.5,22.02,0.0,0.0227,2598,0,32,0.7525,15.6,5.69,False,0.0
2024-11-25,151,P001,FRA_SKU_01,Fragrance,East,Retail,LineB,None,1161,1161,1168,37,20.23,9.06,312.31,10549.89,2501.52,1633.4,778.46,23628.64,8165.37,0.3456,1,11.02,60.39,0.0,0.0317,4178,2,53,0.6903,18.5,7.65,True,0.08
2024-12-02,152,P001,FRA_SKU_01,Fragrance,West,Retail,LineA,None,1200,1176,1109,39,23.91,9.09,214.8,10929.48,2097.23,1910.41,1103.62,26516.19,10475.45,0.3951,5,7.82,53.53,0.0192,0.0357,3518,0,46,0.6243,-5.2,6.56,False,0.0
2024-12-09,153,P001,FRA_SKU_01,Fragrance,West,E-commerce,LineA,None,886,886,843,11,23.29,8.95,162.14,7945.91,1285.31,964.5,375.84,19633.47,9061.91,0.4616,4,9.41,42.53,0.0,0.014,2754,0,73,0.766,47.8,6.9,False,0.0
2024-12-16,154,P001,FRA_SKU_01,Fragrance,North,Retail,LineA,HolidayPush,1077,1059,1038,19,22.4,9.31,397.41,10066.61,2258.77,1033.84,321.42,23251.2,9570.56,0.4116,1,6.26,44.91,0.016,0.0191,3338,0,80,0.6938,26.4,7.76,False,0.0
2024-12-23,155,P001,FRA_SKU_01,Fragrance,Central,Retail,LineC,SummerSale,994,978,962,4,22.91,8.74,240.55,8711.61,443.83,721.76,692.92,22039.42,11469.3,0.5204,5,5.91,40.86,0.0158,0.0047,2916,0,36,0.5793,28.0,8.02,False,0.0
2024-12-30,156,P001,FRA_SKU_01,Fragrance,North,E-commerce,LineC,None,765,739,769,10,22.69,8.55,202.73,6561.02,3241.08,642.83,267.24,17448.61,6736.44,0.3861,10,7.77,34.05,0.0339,0.0135,3211,12,35,0.6266,42.6,7.68,False,0.0
2022-01-03,0,P002,MAK_SKU_02,Makeup,Central,Retail,LineB,None,475,463,381,7,39.62,35.8,282.15,17033.22,2224.83,1002.56,213.63,15095.22,-5379.02,-0.3563,2,5.65,19.32,0.0236,0.0191,2641,0,29,0.7135,43.6,5.67,False,0.0
2022-01-10,1,P002,MAK_SKU_02,Makeup,South,Retail,LineC,NewLaunch,671,660,838,16,29.39,38.31,454.94,25751.5,5728.79,1816.16,688.5,24628.82,-9356.13,-0.3799,5,3.76,25.34,0.0157,0.02,3020,99,45,0.6261,15.5,6.93,True,0.21
2022-01-17,2,P002,MAK_SKU_02,Makeup,South,E-commerce,LineC,None,529,517,485,6,40.46,39.45,314.75,20900.53,1258.82,685.29,711.55,19623.1,-3933.09,-0.2004,2,8.6,24.44,0.0221,0.0137,2298,0,28,0.6195,41.2,7.22,False,0.0
2022-01-24,3,P002,MAK_SKU_02,Makeup,Central,E-commerce,LineB,HolidayPush,620,602,590,10,38.77,39.51,506.54,24546.85,3978.68,1443.92,541.36,22874.3,-7636.51,-0.3338,6,4.95,24.51,0.0289,0.0182,4398,0,40,0.7993,13.6,6.5,False,0.0
2022-01-31,4,P002,MAK_SKU_02,Makeup,South,Retail,LineC,None,550,546,542,4,36.32,37.43,512.05,20637.71,1484.02,403.11,858.01,19685.44,-3697.41,-0.1878,6,6.61,23.28,0.0068,0.0075,2837,0,40,0.8156,20.7,7.06,False,0.0
2022-02-07,5,P002,MAK_SKU_02,Makeup,Central,E-commerce,LineB,HolidayPush,544,531,534,3,40.49,37.41,414.53,20392.49,3328.53,1281.07,982.87,21621.66,-4363.3,-0.2018,5,5.12,21.66,0.0229,0.0056,1910,1,17,0.6639,25.1,5.61,False,0.0
2022-02-14,6,P002,MAK_SKU_02,Makeup,East,Retail,LineC,None,606,606,559,3,40.62,36.89,495.71,22404.91,3027.14,1092.64,810.63,22706.58,-4628.74,-0.2039,6,3.3,22.5,0.0,0.0071,3385,0,40,0.62,50.8,6.62,False,0.0
2022-02-21,7,P002,MAK_SKU_02,Makeup,East,Wholesale,LineC,None,521,511,739,8,27.43,37.37,451.71,19514.94,4628.6,1447.09,945.92,20270.77,-6265.78,-0.3091,3,7.87,23.29,0.018,0.012,2935,110,50,0.6601,48.2,6.93,True,0.31
2022-02-28,8,P002,MAK_SKU_02,Makeup,North,E-commerce,LineC,SummerSale,530,530,687,7,33.45,38.77,474.35,20595.54,667.3,1075.41,226.07,22980.15,415.83,0.0181,11,5.23,21.19,0.0,0.0108,2654,90,36,0.6875,42.2,7.17,True,0.12
2022-03-07,9,P002,MAK_SKU_02,Makeup,East,Retail,LineB,SummerSale,535,527,513,13,35.96,37.17,529.12,19938.86,5508.97,1472.62,371.45,18447.48,-8844.42,-0.4794,7,6.44,22.48,0.0136,0.0264,2033,0,18,0.6688,24.8,6.88,True,0.11
2022-03-14,10,P002,MAK_SKU_02,Makeup,North,E-commerce,LineA,None,568,561,908,16,24.91,40.09,314.1,22802.53,3539.49,1718.64,1193.38,22618.28,-6635.76,-0.2934,6,4.25,21.85,0.0108,0.0183,3129,188,60,0.7451,26.7,6.8,True,0.32
2022-03-21,11,P002,MAK_SKU_02,Makeup,Central,E-commerce,LineA,None,616,586,602,9,37.97,38.46,305.54,23721.91,2161.78,1560.51,610.82,22857.94,-5197.08,-0.2274,10,10.0,30.43,0.0478,0.0163,4177,10,26,0.7027,30.8,6.8,False,0.0
2022-03-28,12,P002,MAK_SKU_02,Makeup,East,E-commerce,LineA,None,638,616,675,6,36.31,40.8,347.71,26065.17,2144.36,1942.98,1015.93,24509.25,-6659.19,-0.2717,10,3.9,24.22,0.0341,0.0101,3376,28,51,0.6549,19.7,6.19,False,0.0
2022-04-04,13,P002,MAK_SKU_02,Makeup,West,Wholesale,LineC,None,539,518,475,11,41.06,38.54,399.4,20813.0,255.24,962.86,959.75,19503.5,-3487.35,-0.1788,5,6.02,22.26,0.0378,0.0241,2666,0,18,0.6601,23.3,6.97,False,0.0
2022-04-11,14,P002,MAK_SKU_02,Makeup,North,Retail,LineA,None,502,493,457,9,39.62,38.52,314.75,19368.52,1465.42,702.66,256.53,18106.34,-3686.79,-0.2036,9,9.06,23.7,0.0163,0.0205,1763,0,38,0.6633,23.5,6.75,False,0.0
2022-04-18,15,P002,MAK_SKU_02,Makeup,South,E-commerce,LineA,None,633,622,644,9,36.99,36.85,277.25,23353.78,3157.33,1141.64,772.06,23821.56,-4603.25,-0.1932,3,8.62,29.28,0.0168,0.0151,4365,7,56,0.6744,34.5,7.53,False,0.0
2022-04-25,16,P002,MAK_SKU_02,Makeup,North,E-commerce,LineA,None,554,530,493,12,37.6,37.88,395.56,21025.08,2783.14,1062.03,983.74,18536.8,-7317.19,-0.3947,12,6.98,23.82,0.0424,0.0255,2506,0,28,0.5843,16.3,8.17,False,0.0
2022-05-02,17,P002,MAK_SKU_02,Makeup,North,E-commerce,LineB,None,488,486,640,4,29.61,40.05,308.42,19575.24,5168.28,1038.25,907.55,18950.4,-7738.92,-0.4084,8,4.02,18.61,0.004,0.007,3239,72,39,0.692,15.5,7.05,True,0.24
2022-05-09,18,P002,MAK_SKU_02,Makeup,Central,E-commerce,LineB,HolidayPush,537,518,459,7,36.91,40.57,306.09,21816.7,1994.29,339.4,684.94,16941.69,-7893.64,-0.4659,3,10.21,26.81,0.035,0.0162,1739,0,40,0.6293,-5.4,6.72,False,0.0
2022-05-16,19,P002,MAK_SKU_02,Makeup,South,Retail,LineA,None,572,566,501,11,40.47,36.71,312.31,21029.35,1664.76,1131.18,469.38,20275.47,-4019.2,-0.1982,8,11.23,30.09,0.0089,0.0232,2582,0,27,0.6132,7.4,6.16,False,0.0
2022-05-23,20,P002,MAK_SKU_02,Makeup,West,Retail,LineB,HolidayPush,512,500,463,7,40.63,38.29,265.73,19631.05,1227.6,1133.97,407.41,18811.69,-3588.34,-0.1908,10,7.93,22.95,0.0223,0.0168,1256,0,37,0.7747,24.1,6.09,False,0.0
2022-05-30,21,P002,MAK_SKU_02,Makeup,South,Retail,LineB,None,700,682,630,17,37.68,37.16,399.0,26051.9,3288.37,1507.91,491.03,23738.4,-7600.81,-0.3202,5,8.09,31.61,0.0251,0.0282,3867,0,41,0.7001,32.8,8.02,False,0.0
2022-06-06,22,P002,MAK_SKU_02,Makeup,West,E-commerce,LineA,NewLaunch,593,593,630,15,36.38,36.51,318.44,21682.27,3627.43,1546.32,234.13,22919.4,-4170.75,-0.182,12,4.6,23.12,0.0,0.0241,3187,25,41,0.7389,14.7,7.81,False,0.0
2022-06-13,23,P002,MAK_SKU_02,Makeup,Central,Retail,LineA,SummerSale,516,505,475,10,36.85,40.79,363.78,21084.02,1210.46,871.29,568.28,17503.75,-6230.3,-0.3559,10,8.13,23.33,0.0202,0.0229,2565,0,40,0.7421,25.7,5.3,False,0.0
2022-06-20,24,P002,MAK_SKU_02,Makeup,North,E-commerce,LineB,None,535,526,555,13,39.3,39.46,450.47,21156.15,3790.23,879.76,749.78,21811.5,-4764.42,-0.2184,6,8.9,25.07,0.0154,0.0246,3267,18,19,0.7213,18.6,6.72,False,0.0
2022-06-27,25,P002,MAK_SKU_02,Makeup,West,Wholesale,LineC,None,555,533,516,11,37.89,39.05,518.93,21724.64,1580.74,1432.19,915.72,19551.24,-6102.05,-0.3121,6,5.66,22.58,0.0393,0.0218,4480,0,38,0.6799,36.5,6.55,False,0.0
2022-07-04,26,P002,MAK_SKU_02,Makeup,West,Retail,LineA,None,459,450,445,8,40.98,37.3,254.75,17146.17,1882.29,445.9,1125.89,18236.1,-2364.15,-0.1296,3,5.3,18.41,0.0195,0.0181,3379,0,23,0.7288,26.0,6.12,False,0.0
2022-07-11,27,P002,MAK_SKU_02,Makeup,North,Retail,LineB,None,696,679,649,13,39.97,40.19,615.96,28033.84,2525.57,1143.93,689.48,25940.53,-6452.29,-0.2487,6,6.48,29.29,0.0231,0.0203,3137,0,33,0.7426,28.5,7.22,False,0.0
2022-07-18,28,P002,MAK_SKU_02,Makeup,South,E-commerce,LineC,None,548,534,507,6,39.78,39.99,341.4,21948.66,1701.36,822.56,253.41,20168.46,-4557.53,-0.226,6,6.22,22.82,0.0244,0.0135,3000,0,35,0.7252,36.6,9.18,False,0.0
2022-07-25,29,P002,MAK_SKU_02,Makeup,East,Retail,LineC,None,574,564,457,10,36.84,36.02,395.49,20715.03,1868.09,740.26,845.48,16835.88,-7332.98,-0.4356,9,4.19,22.04,0.017,0.0235,3847,0,32,0.6293,42.4,7.26,False,0.0
2022-08-01,30,P002,MAK_SKU_02,Makeup,Central,E-commerce,LineA,HolidayPush,669,656,721,21,39.15,36.51,297.7,24454.96,898.0,2151.39,308.63,28227.15,414.17,0.0147,5,9.14,31.7,0.0189,0.0304,1534,37,55,0.7837,26.8,6.98,False,0.0
2022-08-08,31,P002,MAK_SKU_02,Makeup,North,Retail,LineB,None,494,483,471,9,39.94,37.85,440.15,18741.92,3863.14,1436.05,620.76,18811.74,-5850.13,-0.311,8,2.16,17.59,0.0214,0.0208,3394,0,42,0.7417,49.6,6.58,False,0.0
2022-08-15,32,P002,MAK_SKU_02,Makeup,Central,E-commerce,LineB,HolidayPush,613,606,660,0,36.99,39.69,445.65,24374.54,3689.81,568.43,228.27,24413.4,-4447.65,-0.1822,9,3.89,23.26,0.0101,0.0,1968,26,57,0.7035,48.6,5.7,False,0.0
2022-08-22,33,P002,MAK_SKU_02,Makeup,Central,E-commerce,LineC,None,549,537,568,7,36.3,39.69,542.96,21844.11,697.44,1389.5,1156.42,20618.4,-4469.07,-0.2168,2,7.22,23.85,0.0206,0.0135,3355,8,22,0.7252,13.6,7.08,False,0.0
