Date,Product_ID,Product_Name,Category,Produced_Units,Good_Units,Sales_Units,Returned_Units,Price_per_Unit,Cost_per_Unit,Material_kg,Revenue,COGS,Expenses,Profit,Profit_Margin,Lead_Time_days,Downtime_hours,Efficiency_units_per_hour,Defect_Rate,Returns_Rate,Customer_Acquisition,Retention_Rate,NPS,Employee_Satisfaction,Week_Index,Weekly_Target,Target_Achieved,Rolling_4w_Sales,YoY_Sales_pct,MoM_Sales_pct,Rolling_4w_Eff,Month,Year
2024-09-02,P001,SKI_SKU_01,Skincare,2178,2092,1814,33,43.74,26.21,317.988,79348.95,57144.63,6667.96,15536.36,0.1958,6,6.27,79.69,0.0393,0.0183,111,0.7009,18.1,5.26,87,1894,0.9577613516367476,1666.75,0.19735973597359746,-0.18581687612208253,69.52000000000001,2024-09-01,2024
2024-09-09,P001,SKI_SKU_01,Skincare,1606,1549,1455,19,47.28,26.73,234.476,68795.46,42974.02,6247.36,19574.08,0.2845,1,8.28,63.44,0.0351,0.0132,31,0.6306,11.6,8.5,88,1894,0.7682154171066525,1698.25,0.0076177285318559385,0.09480812641083514,71.465,2024-09-01,2024
2024-09-16,P001,SKI_SKU_01,Skincare,2320,2249,2145,59,43.21,28.12,338.72,92684.76,65311.75,5525.25,21847.76,0.2357,8,6.45,85.45,0.0302,0.0276,163,0.7169,21.0,6.95,89,1894,1.1325237592397044,1727.0,0.38834951456310685,0.05665024630541882,74.2375,2024-09-01,2024
2024-09-23,P001,SKI_SKU_01,Skincare,1802,1795,1734,41,45.62,27.4,263.092,79104.89,49431.43,5964.86,23708.61,0.2997,1,3.02,58.93,0.0034,0.024,77,0.6919,28.1,6.33,90,1894,0.9155227032734953,1787.0,0.13704918032786884,0.1606425702811245,71.8775,2024-09-01,2024
2024-09-30,P001,SKI_SKU_01,Skincare,2456,2400,2129,42,46.91,26.84,358.576,99861.53,65979.9,5796.54,28085.09,0.2812,4,5.44,87.23,0.0224,0.0198,123,0.7331,31.5,7.69,91,1894,1.1240760295670538,1865.75,0.2672619047619047,0.17364939360529208,73.7625,2024-09-01,2024
2024-10-07,P001,SKI_SKU_01,Skincare,1980,1960,1839,31,47.52,26.16,289.08,87395.08,51861.49,6318.85,29214.74,0.3343,10,3.6,65.99,0.0101,0.017,122,0.7482,23.3,8.84,92,1894,0.970960929250264,1961.75,0.2978122794636555,0.2639175257731958,74.4,2024-10-01,2024
2024-10-14,P001,SKI_SKU_01,Skincare,1952,1847,1614,42,43.03,25.28,284.992,69456.84,49410.15,4087.77,15958.93,0.2298,3,3.44,64.71,0.0533,0.0263,94,0.7248,41.6,9.19,93,1894,0.8521647307286166,1829.0,-0.06543138390272152,-0.24755244755244754,69.215,2024-10-01,2024
2024-10-21,P001,SKI_SKU_01,Skincare,1605,1510,1499,18,44.27,26.42,234.33,66355.3,42449.11,7150.91,16755.27,0.2525,8,4.82,55.77,0.0587,0.0123,92,0.7182,23.6,5.74,94,1894,0.7914466737064414,1770.25,-0.03971812940422803,-0.13552479815455598,68.425,2024-10-01,2024
2024-10-28,P001,SKI_SKU_01,Skincare,1753,1733,1603,35,47.39,27.18,255.938,75969.57,47696.52,7132.68,21140.37,0.2783,6,3.58,58.39,0.0112,0.0223,63,0.6066,44.7,6.11,95,1894,0.8463569165786695,1638.75,-0.19649122807017538,-0.24706434945984035,61.214999999999996,2024-10-01,2024
2024-11-04,P001,SKI_SKU_01,Skincare,2560,2510,2338,61,45.13,25.29,373.76,105514.85,64808.6,9102.2,31604.05,0.2995,4,3.59,85.3,0.0192,0.0263,152,0.7788,15.4,6.72,96,1894,1.2344244984160506,1763.5,0.20951888256595974,0.27134312126155513,66.0425,2024-11-01,2024
2024-11-11,P001,SKI_SKU_01,Skincare,2145,2099,1973,43,42.45,27.78,313.17,83752.03,59645.59,9272.35,14834.08,0.1771,11,6.56,79.33,0.0211,0.0219,123,0.6815,20.6,6.0,97,1894,1.0417106652587118,1853.25,-0.1830227743271221,0.2224287484510532,69.6975,2024-11-01,2024
2024-11-18,P001,SKI_SKU_01,Skincare,2209,2209,2070,42,44.88,28.34,322.514,92891.35,62678.21,10680.87,19532.28,0.2103,10,2.79,71.71,0.0,0.0203,67,0.6737,44.0,7.71,98,1894,1.0929250263991552,1996.0,0.022222222222222143,0.380920613742495,73.6825,2024-11-01,2024
2024-11-25,P001,SKI_SKU_01,Skincare,2194,2189,2081,42,45.82,27.77,320.324,95353.89,60981.25,6152.27,28220.37,0.296,6,4.53,75.47,0.0022,0.0203,149,0.6995,29.7,7.94,99,1894,1.0987328405491024,2115.5,0.21199767035527084,0.29819089207735505,77.9525,2024-11-01,2024
2024-12-02,P001,SKI_SKU_01,Skincare,2583,2582,2343,23,42.06,25.04,377.118,98541.64,64765.76,6359.45,27416.44,0.2782,6,5.02,90.38,0.0003,0.0101,182,0.7305,30.6,5.58,100,1894,1.2370644139387539,2116.75,-0.011392405063291089,0.0021385799828914642,79.2225,2024-12-01,2024
2024-12-09,P001,SKI_SKU_01,Skincare,1442,1407,1240,43,42.61,25.17,210.532,52834.92,36331.5,6029.35,10474.07,0.1982,5,5.59,51.48,0.0242,0.0353,59,0.7731,31.8,6.9,101,1894,0.6546990496304118,1933.5,-0.34839726747241195,-0.3715154586923467,72.26,2024-12-01,2024
2024-12-16,P001,SKI_SKU_01,Skincare,2132,2083,1924,56,45.71,26.76,311.272,87944.11,57106.9,7520.21,23317.0,0.2651,2,4.22,72.58,0.0226,0.0291,53,0.6923,41.9,6.74,102,1894,1.0158394931362196,1897.0,-0.04799604156358239,-0.0705314009661836,72.47749999999999,2024-12-01,2024
2024-12-23,P001,SKI_SKU_01,Skincare,2465,2383,2029,28,41.74,25.84,359.89,84682.53,63776.92,9240.96,11664.66,0.1377,9,4.37,84.32,0.0332,0.0142,57,0.5445,12.3,7.37,103,1894,1.0712777191129883,1884.0,0.15480933409220254,-0.024987986544930285,74.69,2024-12-01,2024
2024-12-30,P001,SKI_SKU_01,Skincare,2438,2424,2220,43,43.74,27.47,355.948,97109.73,67054.38,8591.31,21464.04,0.221,3,5.24,85.96,0.0054,0.0196,94,0.6475,2.7,7.46,104,1894,1.1721224920802535,1853.25,0.4396887159533074,-0.052496798975672165,73.585,2024-12-01,2024
2023-01-02,P002,FRA_SKU_02,Fragrance,627,606,587,0,9.25,4.88,297.198,5429.31,3117.91,1109.48,1201.92,0.2214,4,4.67,21.67,0.0321,0.0,27,0.6942,29.6,7.43,0,623,0.942215088282504,587.0,,,21.67,2023-01-01,2023
2023-01-09,P002,FRA_SKU_02,Fragrance,693,678,579,12,9.27,5.37,328.482,5364.65,3789.15,1132.77,442.72,0.0825,1,4.75,24.02,0.0214,0.0219,44,0.6633,44.3,8.32,1,623,0.9293739967897271,583.0,,,22.845,2023-01-01,2023
2023-01-16,P002,FRA_SKU_02,Fragrance,545,526,506,5,8.73,5.35,258.33,4417.34,2968.72,868.75,579.87,0.1313,7,4.71,18.87,0.0342,0.0114,37,0.6472,20.6,6.87,2,623,0.812199036918138,557.3333333333334,,,21.52,2023-01-01,2023
2023-01-23,P002,FRA_SKU_02,Fragrance,599,587,543,12,8.7,4.8,283.926,4721.46,2933.62,933.89,853.94,0.1809,3,6.66,22.24,0.0196,0.0236,13,0.7516,4.4,6.2,3,623,0.8715890850722311,553.75,,,21.7,2023-01-01,2023
2023-01-30,P002,FRA_SKU_02,Fragrance,628,615,523,14,8.99,5.08,297.672,4700.66,3251.78,944.33,504.55,0.1073,13,4.67,21.71,0.0193,0.0275,17,0.6784,14.5,7.41,4,623,0.8394863563402889,537.75,,-0.10902896081771718,21.71,2023-01-01,2023
2023-02-06,P002,FRA_SKU_02,Fragrance,579,559,518,11,9.57,4.79,274.446,4957.21,2828.58,1082.77,1045.87,0.211,5,3.34,19.14,0.0336,0.0231,25,0.6745,18.7,8.53,5,623,0.8314606741573034,522.5,,-0.10535405872193437,20.490000000000002,2023-02-01,2023
2023-02-13,P002,FRA_SKU_02,Fragrance,653,638,623,5,9.4,5.26,309.522,5853.95,3494.42,1096.63,1262.9,0.2157,4,7.87,25.38,0.0224,0.0081,45,0.686,19.7,6.64,6,623,1.0,551.75,,0.23122529644268774,22.1175,2023-02-01,2023
2023-02-20,P002,FRA_SKU_02,Fragrance,667,662,640,18,9.15,5.08,316.158,5854.19,3451.43,1007.51,1395.25,0.2383,11,7.2,25.26,0.0071,0.0295,45,0.7187,33.8,7.9,7,623,1.0272873194221508,576.0,,0.17863720073664835,22.872500000000002,2023-02-01,2023
2023-02-27,P002,FRA_SKU_02,Fragrance,657,641,556,19,9.7,4.87,311.418,5392.96,3262.94,821.68,1308.35,0.2426,1,5.95,23.76,0.0235,0.0356,33,0.625,25.0,6.14,8,623,0.8924558587479936,584.25,,0.06309751434034427,23.384999999999998,2023-02-01,2023
2023-03-06,P002,FRA_SKU_02,Fragrance,592,579,500,5,8.71,5.05,280.608,4353.75,3043.37,900.35,410.03,0.0942,9,8.58,23.67,0.0212,0.0101,28,0.6405,34.6,8.16,9,623,0.8025682182985554,579.75,,-0.03474903474903479,24.5175,2023-03-01,2023
2023-03-13,P002,FRA_SKU_02,Fragrance,617,613,586,7,8.72,5.25,292.458,5110.37,3297.62,1029.75,783.01,0.1532,6,7.61,23.74,0.0064,0.0136,37,0.6213,19.5,6.71,10,623,0.9406099518459069,570.5,,-0.0593900481540931,24.1075,2023-03-01,2023
2023-03-20,P002,FRA_SKU_02,Fragrance,775,770,765,21,9.93,4.86,367.35,7597.41,3841.82,1180.64,2574.95,0.3389,9,6.09,28.17,0.0058,0.0288,60,0.7307,19.7,8.72,11,623,1.2279293739967898,601.75,,0.1953125,24.835,2023-03-01,2023
2023-03-27,P002,FRA_SKU_02,Fragrance,647,638,577,3,9.23,5.34,306.678,5325.06,3514.92,1029.42,780.71,0.1466,8,5.39,22.94,0.0138,0.006,33,0.5316,31.2,7.33,12,623,0.9261637239165329,607.0,,0.03776978417266186,24.630000000000003,2023-03-01,2023
2023-04-03,P002,FRA_SKU_02,Fragrance,612,601,551,5,9.71,5.36,290.088,5349.52,3339.63,906.48,1103.41,0.2063,4,6.46,22.55,0.0174,0.0105,25,0.6712,38.6,7.36,13,623,0.884430176565008,619.75,,0.10200000000000009,24.349999999999998,2023-04-01,2023
2023-04-10,P002,FRA_SKU_02,Fragrance,650,650,582,10,8.96,5.21,308.1,5213.76,3444.99,960.81,807.97,0.155,9,4.02,21.98,0.0,0.0183,16,0.7067,26.9,8.03,14,623,0.9341894060995185,618.75,,-0.0068259385665528916,23.91,2023-04-01,2023
2023-04-17,P002,FRA_SKU_02,Fragrance,687,648,642,8,8.9,4.95,325.638,5711.35,3465.77,908.98,1336.6,0.234,8,4.79,23.85,0.0553,0.013,49,0.6506,28.0,7.62,15,623,1.0304975922953452,588.0,,-0.16078431372549018,22.83,2023-04-01,2023
2023-04-24,P002,FRA_SKU_02,Fragrance,731,713,669,17,9.22,4.82,346.494,6168.14,3594.37,1095.18,1478.59,0.2397,11,0.43,22.04,0.0236,0.0255,22,0.6739,49.6,6.97,16,623,1.073836276083467,611.0,,0.15944540727902945,22.605,2023-04-01,2023
2023-05-01,P002,FRA_SKU_02,Fragrance,594,589,584,20,9.1,5.3,281.556,5313.69,3201.91,968.35,1143.44,0.2152,6,4.4,20.34,0.0078,0.0346,38,0.7215,20.0,6.75,17,623,0.9373996789727127,619.25,,0.05989110707803991,22.052500000000002,2023-05-01,2023
2023-05-08,P002,FRA_SKU_02,Fragrance,646,629,585,10,9.02,4.98,306.204,5277.05,3280.88,1058.76,937.42,0.1776,11,6.28,23.64,0.0255,0.0173,24,0.6582,3.6,6.27,18,623,0.9390048154093098,620.0,,0.005154639175257714,22.4675,2023-05-01,2023
2023-05-15,P002,FRA_SKU_02,Fragrance,575,567,489,6,9.01,4.93,272.55,4407.08,2891.11,918.62,597.35,0.1355,10,3.95,19.39,0.0123,0.0129,15,0.7029,41.5,9.02,19,623,0.7849117174959872,581.75,,-0.23831775700934577,21.352500000000003,2023-05-01,2023
2023-05-22,P002,FRA_SKU_02,Fragrance,661,639,558,25,8.68,4.97,313.314,4844.01,3345.49,990.62,507.9,0.1049,6,2.76,21.44,0.0318,0.0454,38,0.711,42.0,6.63,20,623,0.8956661316211878,554.0,,-0.1659192825112108,21.2025,2023-05-01,2023
2023-05-29,P002,FRA_SKU_02,Fragrance,604,592,565,6,8.76,4.75,286.296,4950.73,2926.27,1032.73,991.73,0.2003,8,2.88,19.66,0.0194,0.0123,18,0.7176,29.1,6.07,21,623,0.9069020866773676,549.25,,-0.03253424657534243,21.0325,2023-05-01,2023
2023-06-05,P002,FRA_SKU_02,Fragrance,628,625,605,12,8.97,4.8,297.672,5426.04,3076.52,804.41,1545.1,0.2848,4,6.46,23.14,0.0034,0.0207,38,0.7625,40.3,7.05,22,623,0.971107544141252,554.25,,0.03418803418803429,20.9075,2023-06-01,2023
2023-06-12,P002,FRA_SKU_02,Fragrance,654,621,579,15,9.79,4.9,309.996,5666.06,3263.61,795.64,1606.81,0.2836,9,2.72,21.18,0.0502,0.0262,37,0.6809,21.9,7.62,23,623,0.9293739967897271,576.75,,0.18404907975460127,21.355,2023-06-01,2023
2023-06-19,P002,FRA_SKU_02,Fragrance,591,582,525,18,9.87,4.88,280.134,5180.47,2941.11,1051.81,1187.56,0.2292,8,3.81,19.84,0.015,0.0346,12,0.6691,33.4,7.87,24,623,0.8426966292134831,568.5,,-0.05913978494623651,20.955,2023-06-01,2023
2023-06-26,P002,FRA_SKU_02,Fragrance,529,523,473,4,9.73,5.04,250.746,4602.06,2716.92,735.9,1149.24,0.2497,6,2.37,16.94,0.0113,0.0099,21,0.7233,21.6,7.96,25,623,0.7592295345104334,545.5,,-0.1628318584070797,20.275000000000002,2023-06-01,2023
2023-07-03,P002,FRA_SKU_02,Fragrance,623,591,547,6,8.93,4.81,295.302,4886.54,3054.97,767.7,1063.86,0.2177,9,5.31,22.02,0.0506,0.0122,19,0.8255,31.0,6.68,26,623,0.8780096308186196,531.0,,-0.09586776859504131,19.995,2023-07-01,2023
2023-07-10,P002,FRA_SKU_02,Fragrance,582,557,478,3,9.98,5.14,275.868,4772.37,3044.55,916.11,811.71,0.1701,3,6.31,21.33,0.0429,0.0073,33,0.6665,9.7,7.97,27,623,0.7672552166934189,505.75,,-0.17443868739205526,20.0325,2023-07-01,2023
2023-07-17,P002,FRA_SKU_02,Fragrance,748,742,683,14,8.68,5.29,354.552,5928.45,4030.3,823.27,1074.88,0.1813,4,6.72,27.83,0.0079,0.0218,52,0.8025,16.6,7.1,28,623,1.0963081861958266,545.25,,0.30095238095238086,22.03,2023-07-01,2023
2023-07-24,P002,FRA_SKU_02,Fragrance,575,565,532,12,8.95,5.24,272.55,4763.96,3067.71,1061.93,634.33,0.1332,4,7.86,22.34,0.0159,0.0239,19,0.6875,9.0,8.02,29,623,0.8539325842696629,560.0,,0.12473572938689226,23.38,2023-07-01,2023
2023-07-31,P002,FRA_SKU_02,Fragrance,676,664,607,26,9.28,5.02,320.424,5630.53,3458.07,968.46,1204.0,0.2138,2,5.41,23.98,0.0172,0.043,33,0.6696,43.9,7.31,30,623,0.9743178170144462,575.0,,0.10968921389396713,23.87,2023-07-01,2023
2023-08-07,P002,FRA_SKU_02,Fragrance,671,671,591,11,9.01,5.26,318.054,5327.46,3592.88,872.49,862.08,0.1618,5,0.23,20.11,0.0,0.0188,40,0.7623,31.0,6.81,31,623,0.9486356340288925,603.25,,0.2364016736401673,23.565,2023-08-01,2023
2023-08-14,P002,FRA_SKU_02,Fragrance,598,579,506,17,9.84,5.17,283.452,4978.26,3145.58,838.88,993.8,0.1996,6,5.23,21.08,0.0314,0.0348,30,0.6574,42.6,6.32,32,623,0.812199036918138,559.0,,-0.25915080527086387,21.8775,2023-08-01,2023
2023-08-21,P002,FRA_SKU_02,Fragrance,668,666,643,14,9.45,5.09,316.632,6075.44,3461.31,1186.66,1427.47,0.235,4,6.64,24.77,0.0019,0.0227,28,0.7681,20.3,8.8,33,623,1.0321027287319422,586.75,,0.2086466165413534,22.485,2023-08-01,2023
2023-08-28,P002,FRA_SKU_02,Fragrance,668,654,569,13,9.65,5.07,316.632,5488.48,3452.84,1092.93,942.71,0.1718,14,5.61,23.87,0.0208,0.0245,45,0.6355,36.7,8.03,34,623,0.913322632423756,577.25,,-0.06260296540362442,22.4575,2023-08-01,2023
2023-09-04,P002,FRA_SKU_02,Fragrance,706,700,687,17,9.27,5.26,334.644,6369.67,3780.31,848.53,1740.83,0.2733,5,4.63,24.37,0.0085,0.0262,29,0.6822,43.0,7.27,35,623,1.102728731942215,601.25,,0.1624365482233503,23.5225,2023-09-01,2023
2023-09-11,P002,FRA_SKU_02,Fragrance,631,623,570,19,8.77,5.31,299.094,4999.08,3408.51,754.26,836.31,0.1673,3,7.1,23.81,0.0116,0.035,24,0.7274,29.1,6.89,36,623,0.9149277688603531,617.25,,0.1264822134387351,24.205,2023-09-01,2023
2023-09-18,P002,FRA_SKU_02,Fragrance,873,869,744,0,9.15,4.74,413.802,6809.2,4216.72,1024.38,1568.09,0.2303,7,5.9,31.51,0.0046,0.0,50,0.6481,32.5,7.3,37,623,1.1942215088282504,642.5,,0.15707620528771393,25.89,2023-09-01,2023
2023-09-25,P002,FRA_SKU_02,Fragrance,656,652,570,11,8.82,4.8,310.944,5027.77,3207.9,824.9,994.97,0.1979,7,7.32,24.96,0.0059,0.0203,43,0.7251,8.8,5.89,38,623,0.9149277688603531,642.75,,0.0017574692442883233,26.1625,2023-09-01,2023
2023-10-02,P002,FRA_SKU_02,Fragrance,580,568,551,3,9.28,5.02,274.92,5114.28,2965.73,1111.87,1036.67,0.2027,2,2.81,18.84,0.0195,0.0055,29,0.7121,20.7,7.18,39,623,0.884430176565008,608.75,,-0.19796215429403208,24.78,2023-10-01,2023
2023-10-09,P002,FRA_SKU_02,Fragrance,532,516,465,11,8.88,5.06,252.168,4127.84,2742.1,902.12,483.62,0.1172,5,5.25,18.76,0.0298,0.0254,15,0.7509,32.0,8.33,40,623,0.7463884430176565,582.5,,-0.1842105263157895,23.5175,2023-10-01,2023
2023-10-16,P002,FRA_SKU_02,Fragrance,538,522,502,15,9.08,5.24,255.012,4558.04,2872.32,875.13,810.59,0.1778,4,3.96,18.15,0.0285,0.0306,32,0.7051,29.0,7.67,41,623,0.8057784911717496,522.0,,-0.3252688172043011,20.177500000000002,2023-10-01,2023
2023-10-23,P002,FRA_SKU_02,Fragrance,647,647,592,7,9.56,5.03,306.678,5661.72,3317.81,796.74,1547.16,0.2733,10,2.96,21.12,0.0,0.0132,46,0.7045,30.2,7.79,42,623,0.9502407704654896,527.5,,0.03859649122807007,19.2175,2023-10-01,2023
2023-10-30,P002,FRA_SKU_02,Fragrance,601,589,542,16,9.24,5.12,284.874,5006.51,3136.0,1072.3,798.21,0.1594,15,1.15,18.52,0.0188,0.0296,22,0.7322,33.7,5.22,43,623,0.869983948635634,525.25,,-0.016333938294010864,19.1375,2023-10-01,2023
2023-11-06,P002,FRA_SKU_02,Fragrance,819,803,798,4,8.96,4.93,388.206,7152.68,4117.71,985.83,2049.14,0.2865,11,8.39,32.49,0.0184,0.0062,17,0.7578,40.6,7.91,44,623,1.2808988764044944,608.5,,0.7161290322580645,22.57,2023-11-01,2023
2023-11-13,P002,FRA_SKU_02,Fragrance,814,781,756,8,9.36,5.24,385.836,7073.3,4346.31,1344.11,1382.88,0.1955,11,7.85,31.61,0.0396,0.0113,24,0.7726,12.7,7.36,45,623,1.2134831460674158,672.0,,0.5059760956175299,25.935000000000002,2023-11-01,2023
2023-11-20,P002,FRA_SKU_02,Fragrance,668,639,569,14,9.5,5.1,316.632,5403.99,3473.18,1034.15,896.66,0.1659,5,5.63,23.88,0.0431,0.0247,11,0.5886,21.4,7.5,46,623,0.913322632423756,666.25,,-0.038851351351351315,26.625,2023-11-01,2023
2023-11-27,P002,FRA_SKU_02,Fragrance,766,751,715,18,9.81,4.99,363.084,7016.11,3895.57,994.47,2126.07,0.303,4,2.67,24.76,0.0189,0.0264,20,0.769,33.4,5.87,47,623,1.1476725521669342,709.5,,0.3191881918819188,28.185000000000002,2023-11-01,2023
2023-12-04,P002,FRA_SKU_02,Fragrance,854,829,808,26,9.39,5.14,404.796,7588.55,4473.47,1158.99,1956.1,0.2578,4,4.04,28.89,0.029,0.033,38,0.6888,20.8,6.27,48,623,1.2969502407704654,712.0,,0.012531328320801949,27.285,2023-12-01,2023
2023-12-11,P002,FRA_SKU_02,Fragrance,578,552,481,14,9.18,4.8,273.972,4417.62,2827.76,779.34,810.52,0.1835,4,3.61,19.27,0.0434,0.0294,32,0.7416,49.2,7.37,49,623,0.7720706260032103,643.25,,-0.3637566137566137,24.2,2023-12-01,2023
2023-12-18,P002,FRA_SKU_02,Fragrance,554,541,527,15,9.92,5.0,262.596,5228.5,2824.99,899.52,1504.0,0.2877,4,4.14,18.81,0.0228,0.0286,40,0.7091,21.0,7.51,50,623,0.8459069020866774,632.75,,-0.07381370826010547,22.9325,2023-12-01,2023
2023-12-25,P002,FRA_SKU_02,Fragrance,676,658,583,12,9.02,4.81,320.424,5255.83,3318.96,1011.54,925.34,0.1761,6,3.32,22.32,0.0262,0.022,44,0.6889,9.1,7.2,51,623,0.9357945425361156,599.75,,-0.18461538461538463,22.322499999999998,2023-12-01,2023
2024-01-01,P002,FRA_SKU_02,Fragrance,686,682,642,11,9.39,5.0,325.164,6027.25,3495.16,1104.99,1427.1,0.2368,6,4.38,23.48,0.0051,0.0171,27,0.7196,34.7,7.77,52,623,1.0304975922953452,558.25,0.09369676320272569,-0.2054455445544554,20.97,2024-01-01,2024
2024-01-08,P002,FRA_SKU_02,Fragrance,692,679,589,9,9.27,5.11,328.008,5462.28,3598.92,805.75,1057.61,0.1936,7,6.35,25.39,0.0175,0.0166,13,0.7601,36.2,7.41,53,623,0.9454253611556982,585.25,0.017271157167530138,0.22453222453222454,22.5,2024-01-01,2024
2024-01-15,P002,FRA_SKU_02,Fragrance,677,660,641,13,8.68,5.21,320.898,5562.82,3589.74,906.74,1066.35,0.1917,6,3.73,22.67,0.0244,0.0218,47,0.7049,41.0,6.35,54,623,1.028892455858748,613.75,0.26679841897233203,0.21631878557874762,23.465,2024-01-01,2024
2024-01-22,P002,FRA_SKU_02,Fragrance,610,600,529,11,9.16,4.97,289.14,4844.13,3088.96,803.83,951.34,0.1964,4,1.61,19.07,0.0151,0.0214,24,0.6276,14.6,6.44,55,623,0.8491171749598716,600.25,-0.025782688766114226,-0.09262435677530012,22.6525,2024-01-01,2024
2024-01-29,P002,FRA_SKU_02,Fragrance,717,682,633,14,9.38,5.27,339.858,5938.35,3845.26,1048.88,1044.21,0.1758,9,8.84,28.96,0.0482,0.0236,23,0.7461,24.3,6.84,56,623,1.0160513643659712,598.0,0.21032504780114714,-0.014018691588784993,24.0225,2024-01-01,2024
2024-02-05,P002,FRA_SKU_02,Fragrance,679,658,604,9,9.43,5.37,321.846,5695.32,3712.0,880.11,1103.21,0.1937,7,5.3,23.99,0.0295,0.0156,31,0.7775,46.2,8.52,57,623,0.9695024077046549,601.75,0.1660231660231659,0.025466893039049143,23.6725,2024-02-01,2024
2024-02-12,P002,FRA_SKU_02,Fragrance,688,665,646,5,9.97,5.07,326.112,6443.19,3555.0,1230.98,1657.22,0.2572,7,3.27,22.68,0.0325,0.0086,19,0.6436,43.5,7.67,58,623,1.0369181380417336,603.0,0.036918138041733606,0.007800312012480548,23.675,2024-02-01,2024
2024-02-19,P002,FRA_SKU_02,Fragrance,661,630,541,16,9.9,5.05,313.314,5358.27,3402.67,854.28,1101.33,0.2055,10,5.6,23.61,0.0462,0.0311,12,0.5987,21.4,6.57,59,623,0.8683788121990369,606.0,-0.15468749999999998,0.022684310018903586,24.81,2024-02-01,2024
2024-02-26,P002,FRA_SKU_02,Fragrance,707,689,603,25,9.81,5.04,335.118,5917.55,3632.15,1167.72,1117.68,0.1889,11,5.37,25.04,0.0242,0.0429,36,0.6066,1.5,7.74,60,623,0.9678972712680578,598.5,0.08453237410071934,-0.04739336492891,23.83,2024-02-01,2024
2024-03-04,P002,FRA_SKU_02,Fragrance,642,607,551,14,8.93,5.03,304.308,4922.78,3288.92,1062.96,570.9,0.116,7,4.94,22.4,0.0542,0.0262,16,0.6507,45.8,6.45,61,623,0.884430176565008,585.25,0.10200000000000009,-0.08774834437086088,23.432499999999997,2024-03-01,2024
2024-03-11,P002,FRA_SKU_02,Fragrance,747,740,653,22,9.94,5.23,354.078,6493.88,3974.15,1213.45,1306.29,0.2012,10,4.36,25.55,0.0091,0.0349,36,0.6868,35.6,7.69,62,623,1.0481540930979134,587.0,0.11433447098976113,0.010835913312693402,24.15,2024-03-01,2024
2024-03-18,P002,FRA_SKU_02,Fragrance,485,471,435,12,8.97,4.99,229.89,3902.24,2466.98,939.49,495.77,0.127,5,4.02,16.4,0.027,0.0276,8,0.9098,12.4,9.23,63,623,0.6982343499197432,560.5,-0.43137254901960786,-0.1959334565619224,22.3475,2024-03-01,2024
2024-03-25,P002,FRA_SKU_02,Fragrance,622,602,598,19,9.2,5.28,294.828,5502.9,3342.83,1122.69,1037.38,0.1885,2,3.66,20.77,0.0317,0.0324,43,0.585,35.8,7.79,64,623,0.9598715890850722,559.25,0.03639514731369142,-0.008291873963515717,21.279999999999998,2024-03-01,2024
2024-04-01,P002,FRA_SKU_02,Fragrance,606,606,578,21,9.08,5.27,287.244,5248.51,3253.85,815.26,1179.39,0.2247,1,4.27,20.66,0.0,0.0369,26,0.7852,23.6,5.92,65,623,0.92776886035313,566.0,0.04900181488203259,0.04900181488203259,20.845,2024-04-01,2024
2024-04-08,P002,FRA_SKU_02,Fragrance,602,593,558,3,9.83,5.03,285.348,5487.76,3084.41,810.9,1592.45,0.2902,7,2.94,19.63,0.0135,0.0059,38,0.6441,22.2,8.29,66,623,0.8956661316211878,542.25,-0.04123711340206182,-0.14548238897396626,19.365000000000002,2024-04-01,2024
2024-04-15,P002,FRA_SKU_02,Fragrance,774,759,677,18,9.38,5.08,366.876,6350.89,4001.76,1080.03,1269.1,0.1998,6,3.79,25.97,0.0193,0.0267,16,0.782,19.9,6.68,67,623,1.086677367576244,602.75,0.054517133956386354,0.5563218390804598,21.7575,2024-04-01,2024
2024-04-22,P002,FRA_SKU_02,Fragrance,653,645,616,5,9.67,5.13,309.522,5957.02,3408.97,1171.49,1376.56,0.2311,4,4.56,22.49,0.0111,0.0092,42,0.8088,19.8,6.37,68,623,0.9887640449438202,607.25,-0.0792227204783259,0.030100334448160515,22.1875,2024-04-01,2024
2024-04-29,P002,FRA_SKU_02,Fragrance,595,589,546,5,9.2,5.22,282.03,5023.54,3161.73,758.45,1103.37,0.2196,5,6.41,21.88,0.0087,0.0096,19,0.5951,31.6,6.91,69,623,0.8764044943820225,599.25,-0.06506849315068497,-0.05536332179930792,22.4925,2024-04-01,2024
2024-05-06,P002,FRA_SKU_02,Fragrance,761,756,703,19,8.87,5.36,360.714,6235.71,4151.52,1007.69,1076.5,0.1726,7,4.71,26.34,0.0061,0.0271,20,0.7576,26.7,7.4,70,623,1.1284109149277688,635.5,0.20170940170940166,0.2598566308243728,24.17,2024-05-01,2024
2024-05-13,P002,FRA_SKU_02,Fragrance,660,657,573,8,9.55,5.01,312.84,5472.43,3371.04,984.05,1117.35,0.2042,7,6.28,24.16,0.0033,0.0155,22,0.7775,-10.6,7.91,71,623,0.9197431781701445,609.5,0.17177914110429437,-0.15361890694239289,23.7175,2024-05-01,2024
