Date,Week_Index,Product_ID,Product_Name,Category,Region,Channel,Production_Line,Campaign,Produced_Units,Good_Units,Sales_Units,Returned_Units,Price_per_Unit,Cost_per_Unit,Raw_Material_Cost,COGS,Marketing_Spend,Logistics_Cost,Other_Expenses,Revenue,Profit,Profit_Margin,Lead_Time_days,Downtime_hours,Efficiency_u_per_h,Defect_Rate,Returns_Rate,Inventory,Backorder,Acquisition_Rate,Retention_Rate,NPS,Employee_Satisfaction,On_Promo,Promo_Discount
2023-10-30,95,P001,SKI_SKU_01,Skincare,South,Retail,LineC,None,1089,1074,969,10,53.73,36.14,516.19,39408.08,2302.39,1170.8,495.08,52064.37,8688.02,0.1669,9,8.17,49.35,0.0133,0.0108,3538,0,50,0.7371,25.6,5.38,False,0.0
2023-11-06,96,P001,SKI_SKU_01,Skincare,Central,Retail,LineC,None,950,945,886,8,57.35,39.04,589.95,37147.0,808.84,1156.63,999.96,50812.1,10699.67,0.2106,6,4.4,36.77,0.0047,0.0091,2498,0,73,0.5957,48.8,4.92,False,0.0
2023-11-13,97,P001,SKI_SKU_01,Skincare,Central,Retail,LineA,NewLaunch,1058,1035,1075,15,47.39,35.45,561.8,37562.28,5471.93,3444.2,578.78,50944.25,3887.06,0.0763,10,8.35,48.32,0.0214,0.0143,2022,18,93,0.6571,20.6,6.61,True,0.12
2023-11-20,98,P001,SKI_SKU_01,Skincare,Central,E-commerce,LineC,HolidayPush,1005,1005,882,2,52.56,39.63,680.38,39896.19,1233.36,1547.16,342.43,46357.92,3338.78,0.072,6,5.65,40.87,0.0,0.003,3801,0,41,0.7051,27.6,7.72,False,0.0
2023-11-27,99,P001,SKI_SKU_01,Skincare,Central,E-commerce,LineB,HolidayPush,789,769,833,15,51.91,39.53,442.63,31233.43,1607.79,2719.27,662.84,43241.03,7017.7,0.1623,14,5.78,32.26,0.0248,0.0185,2743,45,27,0.7847,36.6,9.56,False,0.0
2023-12-04,100,P001,SKI_SKU_01,Skincare,Central,Wholesale,LineC,None,1057,1039,1011,3,55.37,36.87,440.77,39015.67,2069.92,1460.74,822.01,55979.07,12610.73,0.2253,6,5.78,43.21,0.0168,0.0038,2135,0,36,0.618,25.9,8.79,False,0.0
2023-12-11,101,P001,SKI_SKU_01,Skincare,Central,Retail,LineC,None,1010,1002,828,12,57.64,38.33,424.2,38755.72,3261.46,1137.27,648.46,47725.92,3923.01,0.0822,1,3.92,38.37,0.0074,0.0156,4102,0,60,0.7005,34.4,6.16,False,0.0
2023-12-18,102,P001,SKI_SKU_01,Skincare,North,Retail,LineC,None,1064,1038,955,11,56.76,34.91,562.86,37200.53,526.83,3397.39,543.88,54205.8,12537.17,0.2313,4,8.97,50.03,0.0238,0.0123,2317,0,36,0.8716,44.0,6.51,False,0.0
2023-12-25,103,P001,SKI_SKU_01,Skincare,Central,Retail,LineC,None,1105,1069,997,21,52.04,36.92,713.83,40867.98,3063.32,2334.48,598.32,51883.88,5019.78,0.0968,8,6.11,45.8,0.0321,0.0218,1435,0,51,0.7787,53.1,7.75,False,0.0
2024-01-01,104,P001,SKI_SKU_01,Skincare,North,E-commerce,LineB,None,1080,1060,988,0,57.83,35.33,564.84,38212.88,1001.84,1533.28,943.27,57136.04,15444.77,0.2703,3,3.29,40.07,0.0183,0.0,2831,0,31,0.6833,41.1,7.81,False,0.0
2024-01-08,105,P001,SKI_SKU_01,Skincare,West,Wholesale,LineC,None,1071,1053,966,23,57.17,38.67,566.56,41472.23,3850.18,2405.54,960.49,55226.22,6537.78,0.1184,9,8.03,48.21,0.0161,0.0243,2882,0,50,0.8054,22.7,8.64,False,0.0
2024-01-15,106,P001,SKI_SKU_01,Skincare,East,E-commerce,LineA,None,979,954,1299,1,38.6,35.23,607.96,34550.97,1386.4,2982.83,990.92,50141.4,10230.28,0.204,16,9.63,47.5,0.0252,0.0009,2539,197,47,0.6603,12.4,6.93,True,0.3
2024-01-22,107,P001,SKI_SKU_01,Skincare,North,E-commerce,LineC,None,837,809,858,4,54.96,35.53,540.7,29792.68,3561.28,2048.23,208.06,47155.68,11545.43,0.2448,5,2.45,30.12,0.0333,0.0054,2917,30,72,0.7443,26.2,5.88,False,0.0
2024-01-29,108,P001,SKI_SKU_01,Skincare,West,E-commerce,LineA,None,978,972,899,34,56.03,39.2,354.04,38373.0,2487.82,4024.5,645.49,50370.97,4840.16,0.0961,5,3.82,37.02,0.006,0.0388,3547,0,70,0.7141,28.6,6.99,False,0.0
2024-02-05,109,P001,SKI_SKU_01,Skincare,East,E-commerce,LineB,None,746,736,675,3,52.02,37.67,424.47,28144.27,1104.98,2018.85,626.24,35113.5,3219.16,0.0917,3,5.37,30.0,0.0127,0.0053,2563,0,44,0.7036,46.8,6.78,False,0.0
2024-02-12,110,P001,SKI_SKU_01,Skincare,South,E-commerce,LineC,None,1026,999,946,7,56.26,36.56,536.6,37564.22,2757.48,3422.31,462.49,53221.96,9015.46,0.1694,3,6.47,43.17,0.0256,0.0079,3296,0,39,0.7014,21.6,7.06,False,0.0
2024-02-19,111,P001,SKI_SKU_01,Skincare,South,Retail,LineC,None,961,925,733,7,52.89,37.04,602.55,35655.69,2695.38,1194.99,816.17,38768.37,-1593.86,-0.0411,3,7.31,41.92,0.0369,0.0108,2758,0,27,0.7707,26.0,6.86,False,0.0
2024-02-26,112,P001,SKI_SKU_01,Skincare,Central,Retail,LineA,HolidayPush,1026,1011,1141,15,44.41,35.39,358.07,36345.95,4295.96,1729.2,718.98,50671.81,7581.72,0.1496,6,5.97,42.28,0.0146,0.0138,3692,77,96,0.7446,36.1,5.61,True,0.23
2024-03-04,113,P001,SKI_SKU_01,Skincare,Central,Retail,LineA,None,1315,1285,1299,3,41.77,36.21,581.23,47674.27,1842.55,4222.6,826.31,54259.23,-306.5,-0.0056,13,7.59,58.05,0.0224,0.0027,2274,6,40,0.7602,47.1,8.08,True,0.26
2024-03-11,114,P001,SKI_SKU_01,Skincare,South,E-commerce,LineC,HolidayPush,843,843,853,4,55.77,39.02,502.43,32944.1,3170.01,2697.43,354.84,47571.81,8405.43,0.1767,10,8.81,39.34,0.0,0.0048,2625,2,25,0.7076,35.0,5.76,False,0.0
2024-03-18,115,P001,SKI_SKU_01,Skincare,Central,Retail,LineC,None,1177,1159,1264,14,43.51,34.83,509.64,41045.87,4785.17,3380.79,261.32,54996.64,5523.49,0.1004,9,5.09,46.8,0.0148,0.0113,3773,52,112,0.6759,29.8,7.57,True,0.25
2024-03-25,116,P001,SKI_SKU_01,Skincare,West,E-commerce,LineC,None,896,856,949,1,56.58,35.23,348.54,31600.93,2039.62,1416.36,330.39,53694.42,18307.12,0.341,4,4.98,35.47,0.0442,0.0019,4032,49,81,0.6855,15.4,8.29,False,0.0
2024-04-01,117,P001,SKI_SKU_01,Skincare,East,Retail,LineB,None,673,653,683,10,48.15,35.86,265.16,24160.3,328.29,2127.42,719.75,32886.45,5550.69,0.1688,7,5.32,27.01,0.0291,0.0155,3552,19,25,0.7571,9.0,7.19,True,0.13
2024-04-08,118,P001,SKI_SKU_01,Skincare,Central,Retail,LineA,None,1105,1078,908,14,57.65,39.64,510.51,43853.25,1726.02,2364.05,477.17,52346.2,3925.71,0.075,9,5.91,45.41,0.0235,0.0157,3221,0,46,0.5565,22.9,7.46,False,0.0
2024-04-15,119,P001,SKI_SKU_01,Skincare,South,Wholesale,LineA,SummerSale,976,958,859,23,52.67,38.07,595.36,37215.86,1965.99,2647.54,1151.94,45243.53,2262.2,0.05,12,2.16,34.76,0.0179,0.027,3947,0,73,0.6759,35.3,7.28,False,0.0
2024-04-22,120,P001,SKI_SKU_01,Skincare,South,Retail,LineA,None,646,646,508,11,52.55,37.2,324.29,24063.63,1144.96,585.61,1120.32,26695.4,-219.12,-0.0082,7,4.0,24.62,0.0,0.0225,2645,0,33,0.7246,6.0,6.35,False,0.0
2024-04-29,121,P001,SKI_SKU_01,Skincare,Central,Retail,LineB,None,839,824,709,6,54.03,37.28,353.22,31313.24,1333.36,1515.3,916.01,38307.27,3229.36,0.0843,6,7.39,36.72,0.0168,0.0087,2499,0,45,0.7364,41.8,7.55,False,0.0
2024-05-06,122,P001,SKI_SKU_01,Skincare,Central,Retail,LineC,None,920,882,893,6,46.18,38.53,532.68,35500.87,2119.5,1759.68,331.84,41238.74,1526.85,0.037,10,9.22,43.77,0.0408,0.0077,3242,4,50,0.5831,42.9,8.24,True,0.18
2024-05-13,123,P001,SKI_SKU_01,Skincare,North,Retail,LineA,None,1305,1277,1139,20,55.53,35.12,755.59,45907.16,3466.6,3788.5,228.89,63248.67,9857.52,0.1559,6,6.05,53.94,0.0212,0.0179,2145,0,79,0.6104,13.2,5.39,False,0.0
2024-05-20,124,P001,SKI_SKU_01,Skincare,East,Retail,LineB,None,1009,999,864,11,54.35,35.8,296.65,36151.86,1372.22,1430.38,353.35,46958.4,7650.59,0.1629,8,4.6,39.35,0.009,0.0136,3195,0,77,0.6598,43.5,7.55,False,0.0
2024-05-27,125,P001,SKI_SKU_01,Skincare,Central,E-commerce,LineC,None,805,761,845,4,56.35,35.01,516.0,28234.65,1564.39,3775.43,969.38,47615.75,13071.9,0.2745,1,3.79,30.43,0.0542,0.0058,3179,32,60,0.7352,17.4,6.29,False,0.0
2024-06-03,126,P001,SKI_SKU_01,Skincare,North,E-commerce,LineB,None,849,830,891,6,55.59,35.12,373.56,29854.24,1775.65,3873.05,1015.42,49530.69,13012.33,0.2627,9,2.02,30.08,0.0219,0.0071,2512,29,69,0.5992,18.5,6.84,False,0.0
2024-06-10,127,P001,SKI_SKU_01,Skincare,North,E-commerce,LineA,None,830,803,755,12,52.0,39.1,414.17,32494.42,1863.06,1640.08,259.65,39260.0,3002.79,0.0765,3,1.16,28.54,0.0316,0.0163,2267,0,30,0.6998,26.0,6.87,False,0.0
2024-06-17,128,P001,SKI_SKU_01,Skincare,West,E-commerce,LineC,None,1014,974,1073,27,51.92,39.22,514.1,39820.49,744.98,3475.01,472.51,55710.16,11197.17,0.201,7,9.38,48.6,0.0392,0.0254,2949,46,85,0.6862,33.4,4.57,False,0.0
2024-06-24,129,P001,SKI_SKU_01,Skincare,South,E-commerce,LineA,SummerSale,861,858,1056,16,39.25,38.49,514.02,33191.29,5982.0,2991.99,1051.43,41448.0,-1768.71,-0.0427,1,4.11,32.95,0.0027,0.0152,3594,85,77,0.626,16.9,8.05,True,0.3
2024-07-01,130,P001,SKI_SKU_01,Skincare,West,E-commerce,LineB,None,762,740,775,0,55.32,37.97,400.81,28973.22,393.89,2983.39,1158.33,42873.0,9364.17,0.2184,8,6.99,32.78,0.0282,0.0005,3414,21,49,0.6709,24.1,9.76,False,0.0
2024-07-08,131,P001,SKI_SKU_01,Skincare,West,Retail,LineA,None,1027,1018,997,9,57.76,36.88,421.07,37917.87,1603.91,3390.04,857.19,57586.72,13817.71,0.2399,3,5.3,41.18,0.008,0.0099,3987,0,38,0.6324,28.9,6.75,False,0.0
2024-07-15,132,P001,SKI_SKU_01,Skincare,West,E-commerce,LineA,None,939,922,882,12,56.23,38.54,752.14,36264.27,410.58,1444.11,1168.39,49594.86,10307.51,0.2078,11,7.63,41.54,0.018,0.0142,3204,0,43,0.729,45.1,6.34,False,0.0
2024-07-22,133,P001,SKI_SKU_01,Skincare,Central,E-commerce,LineC,None,854,854,773,8,52.67,35.02,388.57,29945.94,1778.37,1497.71,579.98,40713.91,6911.91,0.1698,1,5.08,33.95,0.0,0.0111,2481,0,38,0.6947,19.0,8.11,False,0.0
2024-07-29,134,P001,SKI_SKU_01,Skincare,East,Retail,LineB,None,768,768,615,13,52.04,34.45,246.53,26482.25,1293.51,2112.28,1175.52,32004.6,941.04,0.0294,5,5.68,31.26,0.0,0.0222,2700,0,23,0.6409,44.2,8.41,False,0.0
2024-08-05,135,P001,SKI_SKU_01,Skincare,North,E-commerce,LineC,None,1183,1119,1094,18,56.41,36.95,522.89,43764.14,1859.51,1381.81,892.1,61712.54,13814.98,0.2239,9,2.86,43.2,0.0536,0.0168,3447,0,70,0.7069,37.2,6.25,False,0.0
2024-08-12,136,P001,SKI_SKU_01,Skincare,East,E-commerce,LineC,None,853,840,783,13,55.39,36.37,491.33,31072.74,2133.98,2426.46,548.03,43370.37,7189.16,0.1658,3,8.96,40.09,0.0141,0.0174,2549,0,64,0.7125,37.2,7.41,False,0.0
2024-08-19,137,P001,SKI_SKU_01,Skincare,Central,E-commerce,LineB,None,1063,1039,1049,21,51.34,38.32,671.82,40801.34,3277.13,1697.62,928.15,53855.66,7151.42,0.1328,14,5.74,43.39,0.0221,0.0206,3503,5,41,0.6565,24.4,6.83,False,0.0
2024-08-26,138,P001,SKI_SKU_01,Skincare,East,Retail,LineC,None,967,927,771,21,57.99,35.1,369.39,33978.64,864.81,952.62,540.04,44710.29,8374.18,0.1873,8,7.85,43.18,0.0404,0.0279,1602,0,54,0.6768,45.9,5.72,False,0.0
2024-09-02,139,P001,SKI_SKU_01,Skincare,North,Retail,LineC,None,825,806,658,11,54.56,39.61,604.73,32738.72,359.64,1748.47,902.82,35900.48,150.83,0.0042,3,5.05,32.75,0.0225,0.0178,1340,0,31,0.659,31.6,7.79,False,0.0
2024-09-09,140,P001,SKI_SKU_01,Skincare,East,Retail,LineB,HolidayPush,757,749,685,8,53.69,35.32,424.68,26779.71,769.41,2120.41,520.47,36777.65,6587.65,0.1791,10,3.09,27.88,0.0098,0.0127,3437,0,51,0.6651,61.0,6.11,False,0.0
2024-09-16,141,P001,SKI_SKU_01,Skincare,Central,Wholesale,LineB,None,956,948,907,26,57.77,39.33,595.59,37659.04,1775.08,3171.79,638.03,52397.39,9153.45,0.1747,8,6.53,40.32,0.0075,0.0288,2788,0,48,0.8174,21.7,7.47,False,0.0
2024-09-23,142,P001,SKI_SKU_01,Skincare,North,E-commerce,LineA,HolidayPush,1102,1047,1043,18,55.36,36.22,678.83,39982.32,790.15,2484.61,585.59,57740.48,13897.81,0.2407,9,9.86,54.08,0.0491,0.0174,3569,0,36,0.743,45.6,8.16,False,0.0
2024-09-30,143,P001,SKI_SKU_01,Skincare,Central,Retail,LineA,None,798,784,645,6,55.25,38.11,395.01,30451.28,1961.18,1237.08,1003.26,35636.25,983.45,0.0276,3,6.36,33.42,0.0174,0.0093,3648,0,20,0.7475,10.0,7.57,False,0.0
2024-10-07,144,P001,SKI_SKU_01,Skincare,East,Retail,LineA,SummerSale,1107,1107,1059,11,57.21,36.89,443.91,40881.62,3390.57,3340.9,1123.55,60585.39,11848.75,0.1956,11,5.45,44.65,0.0,0.0112,2505,0,71,0.7087,-4.5,6.36,False,0.0
2024-10-14,145,P001,SKI_SKU_01,Skincare,West,E-commerce,LineB,HolidayPush,1036,1019,1007,30,53.04,38.25,510.75,39678.07,2181.58,3622.09,736.38,53411.28,7193.16,0.1347,8,8.05,46.68,0.0156,0.0303,2720,0,75,0.6352,39.0,6.3,False,0.0
2024-10-21,146,P001,SKI_SKU_01,Skincare,North,Wholesale,LineB,None,1167,1153,1141,34,42.67,38.6,432.96,45089.5,4406.85,1905.69,779.1,48686.47,-3494.67,-0.0718,8,6.45,49.05,0.0115,0.0305,879,0,86,0.8127,13.3,7.49,True,0.18
2024-10-28,147,P001,SKI_SKU_01,Skincare,East,E-commerce,LineC,SummerSale,875,862,1180,14,34.23,36.26,348.25,31762.33,1778.36,1207.61,221.48,40391.4,5421.63,0.1342,7,7.76,38.92,0.014,0.0123,4157,168,68,0.6211,37.5,7.86,True,0.35
2024-11-04,148,P001,SKI_SKU_01,Skincare,West,Retail,LineC,None,1114,1074,919,26,51.61,37.29,592.65,41600.32,947.4,2691.05,1062.57,47429.59,1128.25,0.0238,5,7.59,49.18,0.035,0.029,2540,0,73,0.6806,22.9,8.14,False,0.0
2024-11-11,149,P001,SKI_SKU_01,Skincare,Central,Retail,LineA,None,1191,1184,1170,34,51.57,36.09,751.52,43058.34,1206.56,4635.09,323.11,60336.9,11113.8,0.1842,2,5.53,48.2,0.0056,0.0299,2023,0,41,0.6441,41.5,5.39,False,0.0
2024-11-18,150,P001,SKI_SKU_01,Skincare,Central,Retail,LineA,HolidayPush,746,729,847,17,42.03,35.06,366.29,26191.39,4016.58,2723.05,719.28,35599.41,1949.11,0.0548,6,7.19,32.36,0.0217,0.0211,2926,59,46,0.7268,44.1,8.25,True,0.19
2024-11-25,151,P001,SKI_SKU_01,Skincare,North,Retail,LineA,None,1171,1142,999,9,52.83,39.05,627.66,45790.32,497.6,1945.58,1041.15,52777.17,3502.52,0.0664,4,1.97,41.43,0.0244,0.01,3525,0,46,0.7227,23.6,6.72,False,0.0
2024-12-02,152,P001,SKI_SKU_01,Skincare,South,Retail,LineC,SummerSale,852,841,741,4,57.7,34.94,552.1,29824.09,1699.25,1802.7,458.83,42755.7,8970.83,0.2098,2,5.31,34.18,0.0127,0.0054,3058,0,62,0.6186,11.4,7.16,False,0.0
2024-12-09,153,P001,SKI_SKU_01,Skincare,Central,Retail,LineB,SummerSale,981,978,805,20,54.22,36.66,351.2,35998.58,3165.26,2884.28,829.42,43647.1,769.56,0.0176,5,6.61,41.51,0.003,0.0254,4073,0,45,0.7416,30.9,7.92,False,0.0
2024-12-16,154,P001,SKI_SKU_01,Skincare,West,E-commerce,LineB,None,904,904,1006,5,55.03,37.53,455.62,33972.68,1150.57,2780.49,944.31,55360.18,16512.13,0.2983,9,7.77,40.23,0.0,0.0052,1913,46,83,0.7742,29.1,6.01,False,0.0
2024-12-23,155,P001,SKI_SKU_01,Skincare,North,Retail,LineC,None,1072,1070,898,9,57.05,35.24,447.02,37821.98,1280.78,3326.71,674.98,51230.9,8126.45,0.1586,2,8.61,49.57,0.0013,0.0101,1611,0,32,0.7867,30.3,6.43,False,0.0
2024-12-30,156,P001,SKI_SKU_01,Skincare,South,E-commerce,LineB,None,1028,972,1017,11,53.61,39.45,781.28,40632.73,1501.09,3885.81,801.88,54521.37,7699.86,0.1412,6,9.28,49.05,0.0538,0.0118,3586,25,82,0.7847,40.2,7.23,True,0.07
2022-01-03,0,P002,SKI_SKU_02,Skincare,West,Retail,LineA,HolidayPush,851,838,665,6,20.61,26.86,533.58,22911.22,1642.8,1002.64,1065.21,13705.65,-12916.22,-0.9424,12,11.59,45.63,0.0148,0.0101,2307,0,48,0.7824,44.8,6.61,False,0.0
2022-01-10,1,P002,SKI_SKU_02,Skincare,East,Retail,LineC,None,873,873,706,18,20.59,27.49,542.13,24052.98,1444.02,1039.96,421.92,14536.54,-12422.34,-0.8546,5,6.06,36.1,0.0,0.0262,3704,0,43,0.7841,41.3,7.42,False,0.0
2022-01-17,2,P002,SKI_SKU_02,Skincare,South,E-commerce,LineA,None,956,956,859,19,21.21,26.82,765.76,25716.5,394.82,1116.63,1137.92,18219.39,-10146.48,-0.5569,7,7.23,41.55,0.0,0.0232,2344,0,39,0.7529,40.0,8.8,False,0.0
2022-01-24,3,P002,SKI_SKU_02,Skincare,South,Retail,LineA,SummerSale,780,765,621,11,21.41,27.55,351.78,21524.18,3448.7,699.5,969.96,13295.61,-13346.73,-1.0038,6,1.6,27.24,0.0184,0.0192,2650,0,20,0.7723,15.3,6.45,False,0.0
2022-01-31,4,P002,SKI_SKU_02,Skincare,South,Retail,LineB,SummerSale,1026,1004,939,13,20.38,27.92,655.61,28711.48,220.8,1099.09,876.88,19136.82,-11771.43,-0.6151,6,6.81,43.79,0.0214,0.0141,3749,0,47,0.7772,29.3,6.68,False,0.0
2022-02-07,5,P002,SKI_SKU_02,Skincare,North,Retail,LineA,SummerSale,982,967,907,5,19.33,26.36,561.7,25941.69,1986.44,1137.25,1042.52,17532.31,-12575.59,-0.7173,9,4.76,38.55,0.0149,0.0061,3863,0,68,0.7042,27.3,6.78,False,0.0
2022-02-14,6,P002,SKI_SKU_02,Skincare,North,E-commerce,LineB,NewLaunch,836,829,805,17,18.12,26.38,562.63,22109.94,3153.3,683.9,794.54,14586.6,-12155.08,-0.8333,3,7.53,36.81,0.0077,0.0217,1798,0,24,0.7038,37.6,7.57,True,0.11
2022-02-21,7,P002,SKI_SKU_02,Skincare,South,Retail,LineA,None,833,813,808,22,19.29,25.97,324.87,21665.5,2312.72,1130.5,557.58,15586.32,-10079.98,-0.6467,5,2.71,30.26,0.0234,0.0279,952,0,32,0.648,48.1,6.76,False,0.0
2022-02-28,8,P002,SKI_SKU_02,Skincare,East,Wholesale,LineB,HolidayPush,1051,1032,887,19,21.43,26.65,610.63,28070.21,888.46,584.79,325.61,19008.41,-10860.66,-0.5714,7,2.73,38.21,0.0176,0.0219,1960,0,49,0.5434,25.4,8.53,False,0.0
2022-03-07,9,P002,SKI_SKU_02,Skincare,West,Retail,LineC,NewLaunch,830,801,627,15,20.69,26.94,514.6,22411.66,2511.28,928.28,219.42,12972.63,-13098.01,-1.0097,3,9.0,39.07,0.0346,0.0249,1846,0,54,0.6856,48.5,6.81,False,0.0
2022-03-14,10,P002,SKI_SKU_02,Skincare,South,E-commerce,LineC,None,810,797,776,3,19.47,25.71,592.11,20884.31,3598.99,428.78,1075.78,15108.72,-10879.14,-0.7201,8,2.15,28.83,0.0155,0.0042,3084,0,30,0.6704,23.7,6.03,False,0.0
2022-03-21,11,P002,SKI_SKU_02,Skincare,North,E-commerce,LineC,None,848,841,893,14,21.32,25.2,539.33,21423.53,975.57,723.72,380.44,19038.76,-4464.5,-0.2345,10,12.08,46.69,0.0079,0.0163,2825,25,76,0.6592,29.2,6.22,False,0.0
2022-03-28,12,P002,SKI_SKU_02,Skincare,West,Retail,LineC,None,891,877,918,30,13.57,26.55,395.6,23695.61,4272.8,349.52,1129.17,12457.26,-16989.84,-1.3639,9,4.88,35.13,0.0151,0.033,1450,18,45,0.7353,28.4,6.52,True,0.33
2022-04-04,13,P002,SKI_SKU_02,Skincare,Central,Retail,LineB,None,981,981,1033,12,15.7,27.29,431.64,26814.65,3426.77,1055.36,498.04,16218.1,-15576.72,-0.9605,11,8.17,44.46,0.0,0.0125,1970,29,83,0.6275,33.0,8.75,True,0.18
2022-04-11,14,P002,SKI_SKU_02,Skincare,North,E-commerce,LineB,None,761,744,958,19,14.74,27.93,359.95,21290.73,3361.84,431.62,281.95,14120.92,-11245.22,-0.7964,6,3.1,28.04,0.0211,0.0204,3443,90,82,0.6712,8.3,6.97,True,0.27
2022-04-18,15,P002,SKI_SKU_02,Skincare,South,E-commerce,LineB,None,843,823,1025,5,14.23,24.98,526.88,21110.83,4397.29,550.38,221.01,14585.75,-11693.76,-0.8017,6,5.18,33.63,0.0227,0.0049,3124,79,83,0.7153,32.5,7.25,True,0.33
2022-04-25,16,P002,SKI_SKU_02,Skincare,South,Retail,LineA,None,997,983,909,25,21.03,27.67,574.27,27644.42,2554.37,1407.72,1117.71,19116.27,-13607.95,-0.7119,1,7.21,43.29,0.0134,0.0285,3506,0,54,0.6419,53.0,7.31,False,0.0
2022-05-02,17,P002,SKI_SKU_02,Skincare,East,Wholesale,LineB,None,1073,1069,1101,25,16.46,27.61,402.38,29665.77,5064.47,991.51,458.29,18122.46,-18057.58,-0.9964,6,3.16,39.63,0.0033,0.0232,4425,11,88,0.6775,21.0,5.53,True,0.22
2022-05-09,18,P002,SKI_SKU_02,Skincare,East,Retail,LineA,None,1099,1069,1011,21,19.82,24.9,825.35,27447.63,3493.6,1328.41,277.8,20038.02,-12509.42,-0.6243,7,5.95,45.24,0.0266,0.0208,2745,0,53,0.6567,19.5,8.96,False,0.0
2022-05-16,19,P002,SKI_SKU_02,Skincare,North,Retail,LineA,NewLaunch,1056,1056,1041,14,19.36,25.84,571.3,27344.17,2251.12,1028.64,245.87,20153.76,-10716.04,-0.5317,1,6.57,44.61,0.0,0.0136,1774,0,75,0.6309,3.6,7.97,False,0.0
2022-05-23,20,P002,SKI_SKU_02,Skincare,West,E-commerce,LineC,None,932,918,890,27,20.46,26.58,420.33,24814.59,1926.9,1441.05,294.4,18209.4,-10267.54,-0.5639,15,5.38,37.48,0.0149,0.0306,2709,0,79,0.5651,-0.4,6.98,False,0.0
2022-05-30,21,P002,SKI_SKU_02,Skincare,South,Retail,LineB,None,924,910,809,13,21.36,25.77,388.08,23850.29,3417.15,739.38,233.47,17280.24,-10960.05,-0.6343,2,5.61,37.52,0.0142,0.0166,3717,0,69,0.6743,50.0,8.46,False,0.0
2022-06-06,22,P002,SKI_SKU_02,Skincare,Central,Retail,LineC,SummerSale,1167,1166,1097,16,21.42,26.93,693.2,31496.63,2387.39,792.4,401.19,23497.74,-11579.87,-0.4928,3,8.58,53.88,0.0002,0.0148,3731,0,74,0.7243,2.1,7.32,False,0.0
2022-06-13,23,P002,SKI_SKU_02,Skincare,South,E-commerce,LineC,HolidayPush,921,905,988,2,19.79,28.01,601.41,25857.35,286.57,462.97,914.14,19552.52,-7968.51,-0.4075,4,5.44,37.14,0.0166,0.002,3857,45,45,0.7601,42.2,8.93,False,0.0
2022-06-20,24,P002,SKI_SKU_02,Skincare,East,E-commerce,LineA,SummerSale,1187,1178,1287,29,19.75,27.02,573.32,32130.07,462.92,1462.91,1120.11,25418.25,-9757.76,-0.3839,6,4.09,45.39,0.0073,0.0227,3343,47,86,0.6936,12.1,7.57,False,0.0
2022-06-27,25,P002,SKI_SKU_02,Skincare,East,Retail,LineA,None,936,928,808,18,18.99,27.4,585.0,25704.9,507.26,1197.3,472.75,15343.92,-12538.29,-0.8172,3,6.09,38.75,0.0078,0.0223,3805,0,32,0.6806,1.4,6.84,False,0.0
2022-07-04,26,P002,SKI_SKU_02,Skincare,East,E-commerce,LineA,HolidayPush,931,915,933,17,21.01,25.44,477.6,23732.4,1955.76,890.89,743.34,19602.33,-7720.06,-0.3938,6,2.72,33.83,0.0165,0.0183,2817,12,43,0.6667,39.0,8.4,False,0.0
2022-07-11,27,P002,SKI_SKU_02,Skincare,Central,E-commerce,LineC,None,938,923,922,17,19.01,25.14,726.01,23653.92,1140.26,1221.39,705.93,17527.22,-9194.28,-0.5246,14,7.75,41.71,0.0152,0.0185,1753,0,65,0.7479,43.3,6.32,False,0.0
2022-07-18,28,P002,SKI_SKU_02,Skincare,Central,E-commerce,LineC,None,1070,1060,953,14,20.32,25.5,767.19,27361.72,1342.53,607.98,471.74,19364.96,-10419.01,-0.538,6,5.48,43.21,0.0091,0.015,2051,0,44,0.844,30.4,7.82,False,0.0
2022-07-25,29,P002,SKI_SKU_02,Skincare,East,E-commerce,LineB,HolidayPush,895,877,786,14,19.37,28.49,471.67,25545.72,1703.92,1032.93,527.61,15224.82,-13585.36,-0.8923,9,7.26,38.94,0.0198,0.0182,4107,0,37,0.7352,47.2,7.62,False,0.0
2022-08-01,30,P002,SKI_SKU_02,Skincare,East,Retail,LineC,None,892,854,800,7,20.57,26.52,528.06,23708.65,1364.2,1072.96,591.59,16456.0,-10281.4,-0.6248,7,4.45,34.58,0.0416,0.0092,3283,0,47,0.7361,33.6,6.46,False,0.0
2022-08-08,31,P002,SKI_SKU_02,Skincare,South,Retail,LineC,SummerSale,1206,1186,955,1,21.3,27.17,490.84,32816.1,2100.92,1385.29,397.54,20341.5,-16358.35,-0.8042,8,1.82,42.44,0.0161,0.0016,4019,0,43,0.7119,27.2,8.08,False,0.0
2022-08-15,32,P002,SKI_SKU_02,Skincare,South,E-commerce,LineC,None,859,857,1233,38,14.85,27.75,517.98,23889.05,3065.53,1303.39,438.99,18310.05,-10386.91,-0.5673,9,5.71,35.03,0.0012,0.0316,3054,205,96,0.643,45.6,7.41,True,0.29
2022-08-22,33,P002,SKI_SKU_02,Skincare,Central,E-commerce,LineB,SummerSale,865,848,943,18,20.62,28.26,491.32,24494.03,1149.41,1294.68,630.82,19444.66,-8124.28,-0.4178,7,6.21,36.0,0.0186,0.0195,2898,39,83,0.6743,25.2,6.93,False,0.0
